session_pitch,pitch_speed_mph,session_height_m,p_throws,fp_poi_time,BR_time,n_frames,sjm,sjm_x,sjm_y,sjm_z,fp_local_x,fp_local_y,fp_local_z,br_local_x,br_local_y,br_local_z,pattern,peak_disp_m,peak_tau,final_disp_m,max_disp_norm_height,final_disp_norm_height,late_extra_norm_height,recovery_ratio
2889_4,78.6,1.8542,R,1.5028,1.6556,56,0.06707061095543522,0.04267093470162029,0.04698022770345015,0.021691389779296737,-9.831638255814504e-19,0.14645208013141683,0.6527808673093759,-9.357434725373403e-17,0.19133838240318793,0.5411088762156201,late_pull,0.12035536434441416,1.0,0.12035536434441416,0.0649095913841086,0.0649095913841086,0.039899709477780494,0.0
2889_5,79.4,1.8542,R,1.4444,1.6,57,0.06444194192610476,0.03838483334480069,0.04693149486760231,0.021835824641894205,9.078108324606947e-18,0.14651729438180464,0.6526709813888124,1.0518182015953579e-16,0.19202018424048337,0.5487411355495875,late_pull,0.11363163816473151,0.9640102827763494,0.11345451001020677,0.06128337728655566,0.06118784921270994,0.03495791977806683,0.0015587925808827694
2891_1,87.3,1.8796,R,1.5222,1.6639,52,0.07202105723406749,0.033576995732551476,0.053982768070571244,0.033844922723031266,7.238086864217728e-17,0.15731392992223575,0.6284392571700324,1.8952729490839263e-16,0.1870632607783121,0.4931461537586856,late_pull,0.13852525588158163,1.0,0.13852525588158163,0.07369932745349098,0.07369932745349098,0.0380354964719675,0.0
2891_2,87.2,1.8796,R,1.475,1.6222,54,0.07833704460629314,0.04031211552388021,0.059571925339907704,0.031029205773499234,-8.400313931835092e-18,0.15948812225040945,0.6244040709837166,2.5214525179979878e-17,0.1880999131371139,0.5015934660437775,late_pull,0.12609948161455029,1.0,0.12609948161455029,0.06708846648997142,0.06708846648997142,0.03138453361783493,0.0
2891_3,86.9,1.8796,R,1.35,1.5083,58,0.08659051135758943,0.052132700204982764,0.06165485825075602,0.03128540683106736,-3.433376533889829e-17,0.1545137776669061,0.6307026557825025,-1.3738570429449136e-16,0.18734400551053002,0.5006329929192347,late_pull,0.13414895101203145,1.0,0.13414895101203145,0.07137101032774604,0.07137101032774604,0.037574358761525956,0.0
2891_4,87.9,1.8796,R,1.5111,1.6611,55,0.0824594630135011,0.04197550222266799,0.06231444984389246,0.033978369505948396,4.540023859361277e-17,0.15806222167998274,0.6304510738967681,-3.2726257156998545e-17,0.18938837062490388,0.5079031872040615,late_pull,0.1264883873743667,1.0,0.1264883873743667,0.06729537527897782,0.06729537527897782,0.03638945932537971,0.0
2891_5,87.9,1.8796,R,1.3389,1.4889,55,0.08121672831224883,0.04435063484140718,0.05744823074583775,0.036453791724356796,-7.730467799892287e-17,0.1551354597560964,0.6384958822312519,3.3387237508075264e-17,0.18617785560978461,0.49250554675104147,late_pull,0.14925417379075687,1.0,0.14925417379075687,0.07940741316809793,0.07940741316809793,0.04132218995527938,0.0
2905_1,88.0,1.8796,L,1.1889,1.3139,46,0.0561041528086807,0.041549206840560925,0.02742864568667309,0.0258652038286001,2.4611339042785e-17,-0.12134034986222765,0.6256371088700798,2.1024474628671982e-18,-0.16879539828554332,0.5405700079708683,mixed,0.09792376465195032,0.9551999999999996,0.09740838401418983,0.05209819357945857,0.05182399660256961,0.0039453900996525475,0.005263080311427021
2905_2,87.8,1.8796,L,0.975,1.1083,49,0.06367037854875782,0.04761114234327749,0.033152952644910236,0.02622933396475458,3.537174870570588e-17,-0.12242498483029293,0.6335027036953376,5.5506658731651735e-17,-0.16835175194302485,0.5383959162342469,late_pull,0.10683898562025136,0.9377344336084024,0.10561519283983811,0.05684134157280877,0.056190249435964096,0.012603732871820324,0.011454552599021298
2905_3,88.4,1.8796,L,0.8361,0.9639,47,0.06068762434144939,0.046912512647828114,0.03044646514746662,0.023563035994972052,-2.903303477458287e-17,-0.12341627430505427,0.6292400005058958,-9.61450063123355e-17,-0.1687067956125149,0.5396098031116162,late_pull,0.10125098981167695,0.9561815336463229,0.10042312286141607,0.05386837082979195,0.05342792235657377,0.009250082234482301,0.008176383774624643
2905_4,88.3,1.8796,L,1.0694,1.2028,49,0.06363221021026254,0.047022968829044595,0.035923974774577754,0.023395867479989733,-2.1583757812867374e-17,-0.12248735993434232,0.631628800527901,-5.2578087946952166e-17,-0.16965196044267025,0.5430492057060381,late_pull,0.10098592583368302,0.9580209895052471,0.10035359565015883,0.053727349347564915,0.053390931927090254,0.010233101498834172,0.006261567424411075
2905_5,87.6,1.8796,L,0.8389,0.9694,48,0.06187081723135129,0.047065027767039,0.03146945079331989,0.024951049134854866,-7.089799102553252e-18,-0.12202157680639743,0.6297392792209171,3.2659295622964e-17,-0.16884925789146465,0.5389945622262822,late_pull,0.1029470287865276,0.9363984674329495,0.10211481468543704,0.05477071120798447,0.054327949928408725,0.008103300554584606,0.008083905974753823
2907_1,78.8,1.8542,R,1.0056,1.1444,51,0.06967300767396324,0.026380698504007333,0.05178812448701426,0.0384236503587871,2.6009610645443868e-17,0.1426351528550542,0.5968151980890025,1.0914227085633456e-16,0.169704233761075,0.5184382562500249,late_pull,0.08291972113512668,1.0,0.08291972113512668,0.04471994452331284,0.04471994452331284,0.02763805088755224,0.0
2907_2,79.1,1.8542,R,1.0194,1.1472,47,0.06238025515115538,0.01847243105638437,0.04796817199804131,0.03534289177128408,-9.002937959675193e-18,0.14616786691328823,0.6004825889915705,-3.232262207948378e-17,0.1701610156424215,0.5222724277190396,late_pull,0.08180770447955131,1.0,0.08180770447955131,0.04412021598508861,0.04412021598508861,0.02453145980042774,0.0
2907_3,79.6,1.8542,R,1.0417,1.1722,48,0.06019972433656641,0.020014686160777555,0.046366610571523005,0.032765173159818584,1.5110836294924157e-17,0.1449413856240121,0.5963478764390726,3.314292853752237e-17,0.16803132963447964,0.5207570112454261,late_pull,0.07903875261623611,1.0,0.07903875261623611,0.04262687553458964,0.04262687553458964,0.02276596622013754,0.0
2907_4,78.8,1.8542,R,1.1306,1.2583,47,0.0638162284316904,0.01845187575502971,0.04825036704152777,0.037469205659107434,-3.9905094146606686e-17,0.1464556719967331,0.5966477089874603,9.99327921346716e-17,0.16982092078548033,0.5157488146991436,late_pull,0.0842054983242324,1.0,0.0842054983242324,0.045413384923003126,0.045413384923003126,0.025280629103558442,0.0
2907_5,79.4,1.8542,R,1.0306,1.1611,48,0.062315017093371575,0.020179981760472455,0.0462442158741723,0.03657050983616637,-2.2212851856443125e-17,0.1453653808461508,0.596291095901535,-1.4888534429979223e-16,0.16839112882754487,0.5159665301472424,late_pull,0.08355968485889799,1.0,0.08355968485889799,0.04506508729311724,0.04506508729311724,0.02705058083439935,0.0
2916_1,93.5,1.8542,R,0.8278,0.975,54,0.0735635619954217,0.02875856261975025,0.060499434992792825,0.030403307304518564,4.233577740564067e-18,0.142557468307269,0.5741734413309467,-4.499346867284909e-18,0.17137171975802787,0.5074276166776654,late_pull,0.07269983628120581,1.0,0.07269983628120581,0.039208195599830555,0.039208195599830555,0.033097613451265856,0.0
2916_2,93.0,1.8542,R,0.8111,0.95,51,0.06971430859639709,0.024973182863174175,0.05917658265249165,0.02710271252714334,2.9422087464929467e-18,0.1444248364349185,0.5800020595831941,1.5494927810361503e-16,0.17305741249768317,0.5109829199490006,late_pull,0.07472259395814831,1.0,0.07472259395814831,0.0402991014767276,0.0402991014767276,0.03233261327560537,0.0
2916_3,94.2,1.8542,R,0.9694,1.1083,51,0.06968733933444216,0.024124078214930903,0.06025846650144058,0.025362794181405735,-3.724288486003978e-17,0.14580308410858372,0.5785739932492863,9.953516434497176e-17,0.17289983195761802,0.512791810200814,late_pull,0.07114442599822461,1.0,0.07114442599822461,0.03836933771881383,0.03836933771881383,0.02957113197054697,0.0
2916_4,94.4,1.8542,R,0.85,0.9861,50,0.07052523935558523,0.022392770126372124,0.059263174457381114,0.030987890948950606,4.794358511138469e-17,0.1445092575780878,0.5774918523011643,1.504728923112944e-16,0.17154998968786891,0.5118148454647364,late_pull,0.07102584332498374,1.0,0.07102584332498374,0.03830538416836573,0.03830538416836573,0.029477114114598822,0.0
2916_5,94.0,1.8542,R,0.975,1.1167,52,0.07487989721438715,0.027081961779458888,0.06301675519880233,0.03004088742409803,7.955929482664026e-18,0.14264089074159825,0.5744030151282665,8.568511447390014e-17,0.17379263439852993,0.5124519126013865,late_pull,0.0693424129747674,1.0,0.0693424129747674,0.03739748299793302,0.03739748299793302,0.030537924680503765,0.0
2918_1,89.1,1.8796,R,1.0972,1.2333,50,0.07606702553831997,0.03080715864300225,0.061072734442927226,0.03327510267836908,2.9250757051587494e-19,0.15999425880979165,0.6179927322775773,1.47002649433239e-16,0.18896629306122995,0.4967652212934167,late_pull,0.12464143848689047,1.0,0.12464143848689047,0.06631274658804558,0.06631274658804558,0.03740803179930116,0.0
2918_2,90.4,1.8796,R,0.9806,1.1139,49,0.07483350930683923,0.0285264387589732,0.06166877322371803,0.03135695801555029,-4.5661887929970687e-17,0.1599734268476466,0.6183203075288897,-1.0507412650809586e-16,0.18840915785422843,0.500279066358628,late_pull,0.12141797813707231,1.0,0.12141797813707231,0.06459777513144942,0.06459777513144942,0.0353465185909388,0.0
2918_3,89.8,1.8796,R,1.0139,1.1528,51,0.07796136941082427,0.03220783284402336,0.06468939442142978,0.029255988673964662,-8.856460415849992e-18,0.15979563990563322,0.6168698553723866,-1.4169753011434506e-16,0.18863874604641553,0.5003936435348035,late_pull,0.11999430276426443,1.0,0.11999430276426443,0.06384033984053225,0.06384033984053225,0.036158288170014326,0.0
2918_4,90.3,1.8796,R,1.1528,1.2917,51,0.07667185241747017,0.03028275557654145,0.06359250079742787,0.030290617526668374,6.683508041997369e-17,0.1616253726037333,0.6151170631926125,4.51178358827632e-17,0.1873998534872961,0.49519066521183536,late_pull,0.12266484743992834,1.0,0.12266484743992834,0.06526114462647815,0.06526114462647815,0.039180626825500615,0.0
2918_5,89.3,1.8796,R,1.0528,1.1889,50,0.0747488559309505,0.03030722209754926,0.060687950061243716,0.03139803288551377,-2.5133980344341855e-18,0.15991018145805783,0.6202676691284588,4.138205841982209e-17,0.18727322718289482,0.49781312847342996,late_pull,0.12547450258269058,1.0,0.12547450258269058,0.06675596008868408,0.06675596008868408,0.035014925413839305,0.0
2919_1,82.5,1.905,R,1.6167,1.7583,52,0.06248801393525119,0.02682578341961972,0.04469680032709692,0.034457586537879156,8.581748970979211e-18,0.13125437338254098,0.6317271499373416,2.4066039914195636e-17,0.176872468725311,0.5185374454241602,late_pull,0.12343495419741463,0.9216101694915262,0.12203655120693702,0.06479525154719928,0.06406118173592494,0.026790101290322006,0.011329068006466676
2919_2,82.6,1.905,R,1.5667,1.7222,57,0.07082058994557183,0.03718930121470354,0.04912327703182985,0.03492013014086544,-4.06803432897052e-17,0.123233166006877,0.6305292334982744,3.0902033877207393e-17,0.1734226064527282,0.5133673193446795,late_pull,0.1308262597084189,0.9106109324758841,0.12745938200227547,0.06867520194667659,0.06690781207468528,0.030653743190411708,0.025735488529958904
2919_3,84.0,1.905,R,1.9472,2.0972,55,0.0679956796131996,0.034972016484091685,0.047061301979602094,0.03443260613258904,-1.907992564016132e-17,0.1266514812351911,0.6334195211713418,5.747382853879053e-17,0.17526994186129244,0.5227480607137048,late_pull,0.12410031695535444,0.8893333333333336,0.12087980341429279,0.06514452333614407,0.06345396504687285,0.02869189725493079,0.02595088892657897
2919_4,82.6,1.905,R,1.6278,1.7778,55,0.06823464933303552,0.03480185019882331,0.045482882517225605,0.037095902607501535,3.082425588532051e-17,0.12608077432099726,0.6318724403284397,3.5108173836508485e-17,0.17475025546772363,0.5111773084889093,late_pull,0.13296795213408533,0.9073333333333332,0.13013851560876658,0.06979944993915241,0.0683141814219247,0.02864463184603855,0.021279086275357073
2919_5,82.6,1.905,R,1.5361,1.6861,55,0.0693081271791451,0.035260981707266215,0.04929579069783358,0.033618516945215955,3.038915925783118e-17,0.12775228809587363,0.6291624713746593,1.414377739344474e-17,0.17522748859398515,0.5190573111334094,late_pull,0.12256126048717554,0.9073333333333331,0.11990429923104182,0.06433661967830737,0.06294188936012694,0.027595207001987986,0.021678638466775084
2923_1,78.9,1.778,R,1.1806,1.3111,48,0.0605764157747935,0.02827976735177842,0.0427788189390763,0.032244837677179665,6.657850764460562e-18,0.12405543009960622,0.5500236701841128,-1.9071083344928952e-16,0.14831461947392624,0.45294324274715086,late_pull,0.10119705889921682,0.914942528735633,0.10006556680718075,0.05691623110192172,0.05627984634824564,0.023855742655469775,0.011181076844959847
2923_2,76.4,1.778,R,1.4556,1.5861,48,0.0551170302003064,0.023560640663381496,0.038526338404660604,0.031599121487188145,4.127265237777515e-18,0.12695848082979103,0.5462605414501321,-5.348126122418378e-17,0.1468180249052813,0.45647903573210474,late_pull,0.09540130072725364,0.872030651340995,0.09195172787872193,0.053656524593505985,0.05171638238398309,0.017080603624970984,0.03615855153163822
2923_3,76.9,1.778,R,1.3278,1.45,45,0.05382723168978444,0.02091648541398755,0.037293079290310976,0.032697060209730754,1.2062873080030735e-17,0.12863154586939918,0.5453677066046804,1.0755285551056204e-16,0.1482238121305028,0.4530633774843222,late_pull,0.09527163924236384,0.9320785597381344,0.09436072314053863,0.05358359912393917,0.0530712728574458,0.019479071923630725,0.009561251481229488
2923_4,76.3,1.778,R,1.4778,1.6056,47,0.052839518327854086,0.023228392600545277,0.03880192842281621,0.027328864319345742,3.79470032481572e-17,0.12655411149409487,0.5441998248473995,6.699251653390305e-17,0.1462063370166975,0.45718397775530134,late_pull,0.0917652092827387,0.8912363067292642,0.08920744146732737,0.05161147878669218,0.05017291421109526,0.01964271906108003,0.027872957904237546
2923_5,76.3,1.778,R,1.3139,1.4389,46,0.05310411222948737,0.020324101136526038,0.03895077872799137,0.02982975838248286,3.0180628413710657e-17,0.12692968650547967,0.5448782613424955,-1.2768828145871724e-16,0.14608216478933914,0.4573490282382378,late_pull,0.09085745226457789,0.8887999999999998,0.08960013433155772,0.05110092928266473,0.05039377633945879,0.018043130757158403,0.013838357797650382
2926_1,83.4,1.7018,L,1.1944,1.3306,50,0.07918007299086503,0.03926903052797106,0.04961880615257984,0.04759623174395948,1.2199406611926381e-17,-0.14464755299841522,0.54975927496639,1.0616306314706271e-16,-0.17996769901852547,0.41989621314079206,late_pull,0.13458056152952022,1.0,0.13458056152952022,0.07908130304943015,0.07908130304943015,0.02795312863505772,0.0
2926_2,84.1,1.7018,L,1.1472,1.2806,49,0.08156907245544046,0.040825164518570246,0.051545403133614706,0.048268943836236054,-3.36100459338356e-17,-0.1438294662667718,0.5516248472770382,1.0532821073142962e-16,-0.17999686046918023,0.4296898680690975,late_pull,0.12718576790597816,1.0,0.12718576790597816,0.07473602532963812,0.07473602532963812,0.027710623786134106,0.0
2926_4,83.4,1.7018,L,1.0167,1.1639,54,0.09686181620522291,0.053472971685743366,0.055885414560344564,0.05830671639775733,-2.903535192875915e-18,-0.1469842921426885,0.5476709142937143,-8.724452493845661e-18,-0.1770926750728707,0.4069603044960709,late_pull,0.1438957623847733,1.0,0.1438957623847733,0.08455503724572412,0.08455503724572412,0.03805714470976737,0.0
2926_5,82.9,1.7018,L,0.9917,1.1444,56,0.10135598495265363,0.0598478147158503,0.06634472060700448,0.04785031668691771,5.1537759733309835e-17,-0.1444909254400517,0.5321093308385764,-5.592401877191655e-17,-0.18167761779655944,0.41117561721455137,late_pull,0.12652198694027547,1.0,0.12652198694027547,0.07434597892835555,0.07434597892835555,0.044289051107056374,0.0
2927_1,86.8,1.8796,R,1.175,1.3167,52,0.0757361220566093,0.030810934975932507,0.05463629359757953,0.04244433875090495,-8.871035514004058e-19,0.13685410580775526,0.559547673325124,4.6542851478262085e-17,0.15772974771149514,0.46878915749712907,late_pull,0.09480078032966785,0.9216654904728306,0.09312840930775951,0.05043667819199184,0.04954692982962306,0.02701312263692665,0.017640899326911708
2927_2,87.8,1.8796,R,0.9694,1.1167,54,0.08089744102433057,0.03386851939970584,0.057079620842629776,0.046251878258276306,-2.803789976498718e-17,0.1365066517156924,0.5627623002097518,-6.54360914416768e-17,0.15521685994845588,0.4589464553602538,late_pull,0.10604468904345325,0.9619823489477254,0.1054883952571486,0.056418753481300946,0.05612278956009183,0.034966685259664024,0.005245842967927388
2927_3,87.1,1.8796,R,1.1306,1.2556,46,0.05738083779198481,0.01683912596338204,0.040422518280694174,0.03708132142125425,9.242212332935345e-18,0.13829611925308719,0.5587771343742832,-1.3094566807367689e-16,0.1547147127483779,0.46302969414410866,late_pull,0.09817448859025235,0.9551999999999996,0.09714495624063275,0.05223158575774226,0.05168384562706574,0.02425511916992568,0.010486760505741185
2927_4,86.8,1.8796,R,1.2611,1.3917,48,0.06341200751938085,0.01960981858045455,0.0475389556140871,0.0371023639678327,-2.5842785373182572e-17,0.1399487548058913,0.5558391930480258,6.090923612696604e-17,0.15472158913700046,0.46384136281159877,late_pull,0.09356585929113051,0.9785604900459425,0.09317637792050534,0.04977966550922032,0.04957245047909414,0.027316171777537767,0.004162644083813668
2927_5,86.9,1.8796,R,1.0111,1.1361,46,0.06332814344012536,0.020222065160282576,0.04172156944454546,0.043137367505567,1.252414769354591e-18,0.13924810554673217,0.5601006450644795,-5.2616562738395055e-17,0.15484811941261636,0.4576311040722386,late_pull,0.10365021593694981,1.0,0.10365021593694981,0.05514482652529784,0.05514482652529784,0.02969444200898241,0.0
2935_1,92.1,1.9812,R,1.45,1.5667,43,0.06254821782213002,0.03326008984354592,0.04589126983277658,0.02645821856170906,1.020871770873257e-17,0.1559146771778711,0.5992027335889919,7.041209857978956e-17,0.18525585150623022,0.5226501812710883,late_pull,0.08198291149594851,1.0,0.08198291149594851,0.041380431806959675,0.041380431806959675,0.012873769252922693,0.0
2935_2,93.1,1.9812,R,1.2972,1.4056,40,0.05827670936469524,0.027845480380253893,0.04254097240634524,0.028479286218102917,-1.2345575066756616e-17,0.15946813307290797,0.5986031089413428,-6.03852696067308e-17,0.18670411757177072,0.5184005569844098,late_pull,0.0847009338320826,1.0,0.0847009338320826,0.042752338901717445,0.042752338901717445,0.013309782386944602,0.0
2935_3,92.8,1.9812,R,1.2722,1.3861,42,0.06281566137017228,0.03127588993824788,0.045995982143954735,0.02918896449954597,1.4264325109029073e-18,0.15765495234063145,0.6009807721570409,-2.1526249834725282e-17,0.18504310183735925,0.5141695274541351,late_pull,0.09102913236828582,1.0,0.09102913236828582,0.045946462935738855,0.045946462935738855,0.0164826569539923,0.0
2935_4,92.6,1.9812,R,1.4194,1.5444,46,0.0733315076861973,0.04280764081213712,0.052473627741931664,0.028134219364166567,2.229152658972307e-17,0.1514225001102267,0.6020576707927308,2.7062300280923323e-17,0.1864809366620757,0.5207678612027004,late_pull,0.08852755004315561,1.0,0.08852755004315561,0.04468380276759318,0.04468380276759318,0.016135220471990615,0.0
2935_5,92.1,1.9812,R,1.4694,1.5778,40,0.057176499838393686,0.03003984376179104,0.04000823908332611,0.027678524635327557,-5.6439034772803925e-18,0.15682828691286071,0.6024851333634527,-2.263792883507802e-17,0.18595537084412783,0.5229151676459796,late_pull,0.08473350259855263,1.0,0.08473350259855263,0.042768777810696865,0.042768777810696865,0.012471512598647708,0.0
2965_1,85.7,1.8542,R,1.4444,1.5694,46,0.05839007530313433,0.033085101038674174,0.0353689266800932,0.032616192430518456,2.721770330912624e-17,0.12571624631107606,0.5925111711296697,5.602113440522295e-17,0.15551593799476607,0.48296330919605895,late_pull,0.11600411444410268,0.8896000000000015,0.11352865575998167,0.06256289205269262,0.06122783721280426,0.02436589902415666,0.021339404175304708
2965_2,86.6,1.8542,R,1.6361,1.7667,48,0.06264776176739903,0.0354668662571562,0.03843887006128005,0.03448618159167244,-3.8366775482492028e-19,0.12584525148584427,0.5927622416943109,-1.0834084435993352e-16,0.1550429251033773,0.47903550377335125,late_pull,0.12140167696821541,0.8935681470137822,0.11741496950056508,0.0654738846770658,0.06332378896589638,0.026973276969258914,0.03283898185932062
2965_3,86.4,1.8542,R,1.5806,1.7194,51,0.07131882771973884,0.04230780548286101,0.04284771351929287,0.038216465413624945,2.995839161451546e-17,0.12176525188055028,0.5842630708289427,1.2309826434031397e-16,0.1555369885085848,0.4848085603675748,late_pull,0.11055644179750027,0.8602305475504317,0.10503204199663864,0.05962487423012634,0.05664547621434508,0.025690105861317033,0.049969044870133796
2965_4,85.4,1.8542,R,1.3694,1.5083,51,0.07377307984861842,0.04525039658383829,0.04294566853097587,0.039376877400113065,2.537004404282328e-17,0.12210280960468983,0.5910817658214816,6.394525412312529e-17,0.15627100055827056,0.48233483119563014,late_pull,0.11526902319992614,0.9200863930885538,0.11398842512974541,0.06216644547509769,0.06147579825787154,0.03233319892135797,0.011109646239993042
2965_5,86.7,1.8542,R,1.2028,1.3389,50,0.0766402070865122,0.041698035590921785,0.050430741022282524,0.03989656037887437,-1.4280172052140369e-18,0.12710151396670472,0.5808462556024371,-7.408198590235049e-17,0.15631475583126675,0.48538104321183717,late_pull,0.10313170286946338,0.8978692138133723,0.09983496520267711,0.05562059263804518,0.05384260878151068,0.02427759361322404,0.03196628752420625
2969_1,90.4,1.905,R,1.7306,1.8833,56,0.06895552245236249,0.04148988615617239,0.04762076365376199,0.02767157914645751,1.1395993318343974e-18,0.11667126736877145,0.6316692669986127,-2.893257158258566e-17,0.1637016840143311,0.5617484233630496,late_pull,0.08845415002746095,0.8912901113294044,0.08426615254397102,0.046432624686331206,0.04423420081048347,0.01733669073023588,0.04734653469836912
2969_2,89.8,1.905,R,1.4694,1.6194,55,0.07446222651247363,0.04071585411239088,0.05487938197988432,0.029582018771533873,-5.578740941211142e-18,0.12017478138822796,0.6342251153323176,7.797124465623763e-17,0.16886860169125265,0.5585219269311109,late_pull,0.0920896603188088,0.9079999999999997,0.09001144854856996,0.04834102903874478,0.047250104224971105,0.021130009477804752,0.022567265022416183
2969_3,88.6,1.905,R,1.3833,1.5389,57,0.07988951593917289,0.04686328982797377,0.05708535744832321,0.030453715512098974,2.4542356105014772e-17,0.11862819737323073,0.6348824346191804,5.321759156916369e-17,0.1689051578588177,0.5579564590079479,late_pull,0.09449497360527843,0.8926735218509001,0.0918987403581203,0.04960366068518553,0.04824080858693979,0.02201948376260801,0.02747482906342763
2979_1,85.2,2.0066,R,1.4889,1.6361,54,0.0676378253620234,0.031223531694571077,0.04090594457452533,0.04389385135400576,2.3185839049924372e-17,0.14725027401100052,0.6536244654261999,5.169840901439945e-17,0.17183338947043647,0.5347423667179376,late_pull,0.14088988312054584,0.7927989130434773,0.12139721149586992,0.07021323787528448,0.06049895918263227,0.01308752862916605,0.13835394843785861
2979_2,84.9,2.0066,R,1.475,1.6222,54,0.0693994978702989,0.0325471790954873,0.04223345764954778,0.04442191455283924,6.291269544946966e-18,0.14799219086169235,0.651462828136768,2.1428940493332795e-17,0.17406791373527616,0.5337824616900114,late_pull,0.13800741862157004,0.8111413043478257,0.12053469197879448,0.06877674604882389,0.06006911790032616,0.013867411373317033,0.1266071550159742
2979_3,82.6,2.0066,R,1.5389,1.6917,56,0.07150633935811411,0.037599345605667,0.04121230618069005,0.044732444575413546,1.8545495058059132e-17,0.14368765135530692,0.6572522338098181,4.804380518819065e-17,0.17030475367766612,0.5399634833715976,late_pull,0.13735612404138361,0.8180628272251307,0.12027103190460332,0.0684521698601533,0.05993772147144589,0.01658583524826198,0.12438536873414377
2979_4,83.3,2.0066,R,1.2389,1.3917,56,0.07496580452053851,0.038203120508095004,0.048578085102699294,0.042433042297370924,-2.8711957398760415e-17,0.1502231229200855,0.6499298987891978,4.006387808587072e-17,0.17431431244014906,0.5433280597194645,late_pull,0.12655134999439166,0.7997382198952883,0.10929015282970803,0.06306755207534719,0.054465340790246196,0.015448060828132831,0.1363967841152907
2979_5,83.6,2.0066,R,1.2667,1.4167,55,0.06869276838603748,0.03608885049054328,0.0434857333916778,0.03905486256789189,3.429849254186803e-17,0.14845748499725542,0.6500744093165717,3.380775913741898e-17,0.1718643132425524,0.5441812109340655,late_pull,0.1282968782649037,0.7960000000000005,0.10844929263108012,0.06393744556209693,0.054046293546835496,0.01425225735641844,0.15470045649000802
2981_1,82.5,1.8542,R,1.7278,1.8694,52,0.06999630803482174,0.04207384507739582,0.043162039070419704,0.03558529306037129,5.141559889306876e-18,0.11026203297173591,0.6028837131528265,-3.445516649558665e-17,0.14383303995877758,0.5110985121443973,late_pull,0.09773195810113373,1.0,0.09773195810113373,0.05270842309412886,0.05270842309412886,0.023485502472420428,0.0
2981_2,82.5,1.8542,R,1.2833,1.4194,50,0.06742950012796793,0.040457166627796304,0.04347132857324927,0.03194055021496892,1.919224953827112e-17,0.11183438278717348,0.6031094725061213,-7.949130729001807e-17,0.145373678611634,0.5145409299238705,late_pull,0.0947062358007363,1.0,0.0947062358007363,0.051076602200806974,0.051076602200806974,0.023699917729915303,0.0
2981_3,82.5,1.8542,R,1.3528,1.4833,48,0.05762014223011592,0.032849847088410225,0.03647545690156146,0.030174647979871894,2.791525315185792e-18,0.11451733501591536,0.601242692247359,-1.083948164719947e-16,0.14403809070785684,0.5122229992154151,late_pull,0.09378689015062189,1.0,0.09378689015062189,0.05058078424691073,0.05058078424691073,0.021482371775597694,0.0
2981_4,83.8,1.8542,R,1.2083,1.3444,50,0.06797444587281862,0.038927449842021726,0.04282169541162811,0.035657837043031354,-1.1917594830623404e-18,0.10933250592203687,0.6033596569615902,-5.307451940044061e-17,0.14304394947123128,0.5083835471567425,late_pull,0.10078156011807424,1.0,0.10078156011807424,0.0543531227041712,0.0543531227041712,0.025624291112004503,0.0
2989_1,80.5,1.8034,L,1.1444,1.2833,51,0.06975478151646695,0.027995436318591735,0.04557698759512802,0.04477413641261281,4.3987244664795884e-17,-0.14407493720583406,0.5639606767932803,1.8264292064526412e-17,-0.16348137772486804,0.48265360418956677,late_pull,0.08558834462037829,0.880489560835132,0.08359096834589459,0.047459434745690525,0.04635187332033636,0.018972916390054304,0.02333701257271573
2989_2,80.9,1.8034,L,1.125,1.2611,50,0.0647725267130181,0.025952905030091046,0.044055744421725586,0.03976202108463946,-8.648841180030651e-19,-0.146348448772327,0.5608143757447143,4.3053060119820473e-17,-0.1632811241326417,0.48163745390280943,late_pull,0.08462769716942463,0.8772961058045544,0.08096728010262488,0.04692674790364014,0.044897016803052504,0.01578086548703639,0.043253180568905134
2989_3,80.8,1.8034,L,1.0778,1.225,54,0.07857515138556072,0.03840726703056293,0.0500440298875463,0.04684582507674715,-1.1224640216606247e-17,-0.14121053870461753,0.5672370194713596,5.257778874491186e-17,-0.16246301811166824,0.4817697507586459,late_pull,0.0904536618545078,0.9055706521739129,0.0880699829803454,0.05015729281052889,0.048835523444796164,0.021755036255500664,0.026352486182333785
2989_4,81.4,1.8034,L,1.15,1.2861,50,0.06857111899014841,0.029253168308917856,0.04392642709450129,0.04378035525395698,-8.099490733791211e-17,-0.1416274464925897,0.5618587290413743,3.641746084328952e-17,-0.1615835153198849,0.4763465887112749,late_pull,0.09213130102799544,0.8368846436443793,0.08780985609186685,0.05108755740711736,0.04869128096477036,0.01550261431798025,0.04690528504330413
2989_5,81.2,1.8034,L,1.0278,1.1694,52,0.07085727121965711,0.032158476549803056,0.04242655118442417,0.046760806508092334,-3.265004459883581e-17,-0.14290737671268772,0.5634714692698274,-1.111197831282555e-16,-0.16038290494471658,0.48045365676774077,late_pull,0.08968332214528216,0.8629943502824853,0.08483720457216896,0.04973013316251645,0.04704292146621325,0.016917075468182156,0.05403588378743088
2990_2,81.8,1.8542,L,1.1222,1.2583,50,0.08585591806737124,0.044097743543607855,0.05103482684743501,0.05312319766548021,9.399847344532561e-18,-0.1198037213357993,0.6352968997674191,7.265971888615699e-17,-0.15273662346378125,0.554458002334607,late_pull,0.08728976675833175,1.0,0.08728976675833175,0.047076780691582214,0.047076780691582214,0.013340811832887985,0.0
