session_pitch,eligible_final_A_to_T,run_pattern,switch_count,final_t_start_time,final_t_phase_fp_br,final_t_minus_mer_ms,final_t_before_mer,stp_positive_fp_br_j,stp_active_duration_s,stp_active_mean_power_w,stp_positive_fp_mer_j,stp_before_final_t_j,stp_after_final_t_j,stp_after_final_t_share,session,session_mass_kg
3044_4,True,T->A->T->A->T,4,1.9083,0.6664667066586691,-19.49999999999985,True,219.90227083,0.15560000000000007,1413.2536685732641,195.0135124499999,139.6972248900003,80.20504593999969,0.3647304124567402,3044,114.7608
3044_5,True,T->A->T,2,2.0472,0.7740998838559819,-8.399999999999963,True,243.32743171000007,0.17220000000000013,1413.0512875145173,220.68595518000018,202.36857750000036,40.9588542099997,0.16832814090116582,3044,114.7608
3046_1,True,T->A->T->A->T,4,1.3389,0.7144694533762058,-13.900000000000023,True,133.12951741499995,0.14580000000000004,913.0968272633739,120.75272112499997,96.91140067499992,36.21811674000002,0.27205173911281116,3046,78.9264
3046_2,True,T->A->T->A->T,4,1.4667,0.74177529484792,-11.10000000000011,True,131.86916922499995,0.14860000000000007,887.4102908815605,118.77459622499998,99.38778155499976,32.481387670000196,0.24631525216162753,3046,78.9264
3046_3,True,T->A->T->A->T,4,1.5083,0.6846666666666662,-13.900000000000023,True,130.76016842500002,0.13745000000000007,951.3289809021459,117.46989035500003,92.66513296999995,38.09503545500007,0.2913351666172731,3046,78.9264
3046_4,True,A->T->A->T,3,1.5194,0.6936076414401184,-11.199999999999877,True,131.68815981999998,0.12639999999999996,1041.836707436709,117.21923357999991,97.37720592000015,34.31095389999984,0.2605469918244609,3046,78.9264
3053_1,True,T->A->T,2,1.3083,0.595847750865052,-24.99999999999991,True,165.851203465,0.14450000000000007,1147.7591935294113,144.4951913149999,97.56554038000006,68.28566308499997,0.41172847503280535,3053,93.8952
3053_2,True,T->A->T,2,1.1833,0.5878616796047986,-27.800000000000047,True,163.44225012499996,0.14169999999999994,1153.4386035638674,144.91145932000006,93.97993194499998,69.46231817999995,0.4249960957272398,3053,93.8952
3053_3,True,A->T,1,1.1778,0.6281407035175878,-13.900000000000023,True,147.49802775999999,0.11939999999999995,1235.326865661642,133.03356008999998,108.2663746149999,39.23165314500008,0.26598086591934295,3053,93.8952
3053_4,True,T->A->T,2,1.2722,0.6343490304709141,-22.199999999999996,True,167.97893170499998,0.14439999999999986,1163.2890007271478,147.52380340499994,107.04507883999995,60.933852865,0.36274699598643934,3053,93.8952
3053_5,True,T->A->T,2,1.3833,0.5685909373060204,-38.899999999999935,True,171.47797777500003,0.16110000000000002,1064.419477188082,153.7163490249999,84.27506191499995,87.20291586000006,0.5085371135786363,3053,93.8952
3055_1,True,A->T,1,1.5889,0.648,-11.10000000000011,True,124.08186498499997,0.1499999999999999,827.2124332333336,86.64492831000015,66.91904680999995,57.16281817500003,0.46068632335523274,3055,93.4416
3055_2,True,A->T,1,1.5917,0.6080508474576263,-11.10000000000011,True,126.90715178499998,0.14159999999999995,896.236947634181,79.56907291999998,59.31983816499979,67.58731362000019,0.532572929652565,3055,93.4416
3055_3,True,A->T->A->T,3,1.5417,0.640028797696185,-11.099999999999888,True,134.24544819499994,0.1388999999999998,966.489907811376,90.62846248499989,69.63448903500009,64.61095915999985,0.4812897571480292,3055,93.4416
3055_4,True,A->T,1,1.4611,0.660768761439903,-13.900000000000023,True,134.51957052999998,0.16389999999999993,820.7417359975597,90.28583791500016,67.23172775500011,67.28784277499989,0.500208575673334,3055,93.4416
3055_5,True,A->T,1,1.6917,0.6471418489767109,-8.299999999999974,True,126.66209049499996,0.14169999999999994,893.8750211362034,85.3180094399999,71.02982324999994,55.63226724500002,0.4392179777515683,3055,93.4416
3065_1,True,A->T,1,1.3944,0.7019157088122612,-5.599999999999827,True,148.87599720500006,0.1291500000000001,1152.7371057297712,123.84117621499983,113.03023929500017,35.84575790999985,0.24077593825041363,3065,82.5552
3065_2,True,A->T,1,1.2333,0.717306186374315,-2.7999999999999137,True,144.53921938000005,0.12770000000000015,1131.8654610806568,117.76970760500001,112.71070428500016,31.82851509499989,0.22020677316183163,3065,82.5552
3065_3,True,A->T->A->T,3,1.2056,0.7175273865414712,-2.6999999999999247,True,143.40220872500007,0.12640000000000007,1134.5111449762658,118.50375699499993,113.42432583500008,29.977882889999968,0.20904756737386126,3065,82.5552
3065_4,True,A->T,1,1.1611,0.7274959083469729,0.0,True,143.01561275999998,0.12219999999999986,1170.3405299509013,115.10501081500001,115.10501081500001,27.91060194499995,0.19515772723246522,3065,82.5552
3065_5,True,A->T,1,1.2528,0.7175273865414707,-2.8000000000001357,True,144.07231690500004,0.12360000000000004,1165.6336319174757,120.01930385000009,114.86884174999983,29.2034751550002,0.20270011465323143,3065,82.5552
3132_1,True,T->A->T,2,1.4056,0.6461769115442274,-13.800000000000034,True,179.14964777000006,0.13340000000000019,1342.9508828335818,153.17401135500006,119.58403908999996,59.56560868000011,0.33249079426867184,3132,97.9776
3132_2,True,T->A->T,2,1.9833,0.6120499632623088,-19.50000000000007,True,186.2423035500002,0.1360999999999999,1368.4225095518027,160.2078762800004,112.4413732100002,73.80093033999995,0.39626298071526334,3132,97.9776
3132_3,True,T->A->T,2,1.4333,0.5914768552534907,-22.299999999999986,True,180.14652996499998,0.1360999999999999,1323.633577994123,157.03208647000002,104.39738157000004,75.74914839499993,0.4204863030651601,3132,97.9776
3132_4,True,T->A->T,2,1.475,0.5917767988252576,-19.399999999999864,True,185.68931151499996,0.13619999999999988,1363.3576469530112,156.7096760799998,107.99086219000017,77.69844932499979,0.4184325349212322,3132,97.9776
3132_5,True,T->A->T,2,1.3167,0.6251874062968511,-16.599999999999948,True,180.44826372999995,0.13339999999999996,1352.6856351574213,155.84193399499978,115.98171779499991,64.46654593500003,0.3572577790577118,3132,97.9776
3140_1,True,A->T->A->T,3,1.0806,0.6087636932707355,-16.599999999999948,True,170.28698104999995,0.12640000000000007,1347.2071285601255,143.33424657499995,108.03585820000004,62.251122849999966,0.3655659549905444,3140,83.916
3140_2,True,A->T->A->T,3,1.0528,0.6925207756232686,-11.10000000000011,True,166.603346615,0.14439999999999997,1153.762788192521,141.62562285500013,118.96439084999993,47.63895576500009,0.28594236990381655,3140,83.916
3140_3,True,A->T->A->T,3,1.0056,0.6101843722563652,-11.099999999999888,True,148.409133335,0.1139,1302.9774656277436,122.68581718499986,98.81713503000009,49.591998304999905,0.334157320311663,3140,83.916
3140_4,True,A->T->A->T,3,1.0417,0.6050209205020927,-13.900000000000023,True,153.887538965,0.11809999999999998,1303.0274256138869,130.44775286000015,103.28870777000012,50.59883119499986,0.328803953428016,3140,83.916
3140_5,True,A->T,1,1.0417,0.5873140172278782,-19.399999999999864,True,161.33973919000002,0.12770000000000004,1263.427871495693,139.49334407499987,100.67166319000013,60.66807599999985,0.37602686296991433,3140,83.916
3172_1,True,A->T,1,1.95,0.8480814408770552,13.900000000000023,False,69.94443960000005,0.1180000000000001,592.7494881355931,52.648429694999955,67.29435067000001,2.6500889300000368,0.0378884861349298,3172,73.4832
3172_2,True,T->A->T,2,1.675,0.7796976241900652,2.8000000000001357,False,78.557276225,0.1291,608.4994285437646,59.741182074999855,63.83616051500005,14.721115709999943,0.18739340793634987,3172,73.4832
3172_3,True,A->T,1,1.4778,0.8085758039816237,8.399999999999963,False,76.69069153499994,0.1208499999999999,634.5940549027721,57.57536773000002,68.77735418999997,7.913337344999969,0.10318510873498248,3172,73.4832
3172_4,True,T->A->T,2,1.9389,0.7553269654665693,-2.7999999999999137,True,80.38287836999999,0.12919999999999987,622.15850131579,64.74517406499996,60.729808725000076,19.653069644999896,0.2444932309407658,3172,73.4832
3172_5,True,T->A->T,2,1.7278,0.8978692138133725,16.69999999999994,False,71.08689429500002,0.12635000000000007,562.6188705579738,58.01841082000012,70.42150362000004,0.6653906749999917,0.009360243988698107,3172,73.4832
3222_1,True,T->A->T,2,1.2194,0.7656967840735073,0.0,True,130.320681955,0.13060000000000005,997.8612707120976,112.78912342000008,112.78912342000008,17.53155853499995,0.13452629522805623,3222,87.5448
3222_2,True,T->A->T,2,1.175,0.7274959083469729,0.0,True,124.95429325499997,0.12219999999999986,1022.5392246726686,103.09369431000005,103.09369431000005,21.860598944999907,0.1749487622677196,3222,87.5448
3222_3,True,T->A->T,2,1.0944,0.7552000000000003,0.0,True,130.09228275999996,0.125,1040.7382620799997,111.54781548000003,111.54781548000003,18.544467279999946,0.1425485577358313,3222,87.5448
3222_4,True,T->A->T,2,1.0806,0.7445561139028477,0.0,True,120.27883981999997,0.11939999999999995,1007.3604675041878,102.49458192499999,102.49458192499999,17.784257894999968,0.14785857530397295,3222,87.5448
3222_5,True,T->A->T,2,1.1139,0.780259365994235,0.0,True,132.52043367,0.13880000000000003,954.7581676512965,116.94545052499983,116.94545052499983,15.574983145000168,0.11752891771984925,3222,87.5448
3228_1,True,T->A->T->A->T,4,1.5417,0.806620209059234,-2.6999999999999247,True,238.10679979499997,0.16799999999999993,1417.3023797321432,215.64026491500005,209.7883347300002,28.318465064999835,0.11893177804825755,3228,93.8952
3228_2,True,T->A->T->A->T,4,1.425,0.7858520900321551,-2.7999999999999137,True,231.24807313000002,0.1514000000000001,1527.398105217965,210.27508520499993,204.36214558500012,26.885927544999905,0.11626443922793478,3228,93.8952
3228_3,True,T->A->T->A->T,4,1.5667,0.7779999999999995,-2.6999999999999247,True,229.34748892500005,0.14580000000000004,1573.0280447530863,205.57383048999978,199.44959571999996,29.89789320500002,0.13036067386278236,3228,93.8952
3228_4,True,A->T->A->T,3,1.7083,0.7751653196179281,0.0,True,214.96090622499997,0.12915,1664.4282324816104,194.8028052199998,194.8028052199998,20.158101005000127,0.0937756606957202,3228,93.8952
3228_5,True,T->A->T->A->T,4,1.8611,0.8034238488783937,-2.7999999999999137,True,242.5770324499999,0.1652999999999999,1467.4956591046587,219.18557324999972,212.69469192999992,29.882340520000046,0.12318701493786065,3228,93.8952
3232_1,True,A->T->A->T,3,2.1639,0.7560000000000002,-2.8000000000001357,True,155.02630701000007,0.12090000000000001,1282.2688751861047,138.68328349500015,133.5613482149999,21.464958795000143,0.13846010531370997,3232,85.2768
3232_2,True,A->T->A->T,3,2.3361,0.7559262510974537,0.0,True,150.78596870999988,0.11390000000000011,1323.845203775239,132.29246241500005,132.29246241500005,18.49350629499981,0.12264739520006382,3232,85.2768
3232_3,True,A->T->A->T,3,2.5944,0.7313432835820882,-2.8000000000001357,True,148.4572269449999,0.11390000000000011,1303.3997097892866,130.11885210499992,124.70291892499965,23.754308020000238,0.16000775784934124,3232,85.2768
3232_4,True,A->T->A->T,3,2.7889,0.7445561139028473,0.0,True,158.42493657999987,0.11249999999999982,1408.22165848889,138.74772886499974,138.74772886499974,19.677207715000147,0.12420524280951026,3232,85.2768
3232_5,True,A->T->A->T,3,2.85,0.7377892030848348,0.0,True,150.2482983249998,0.10414999999999996,1442.6144822371566,133.99632180500012,133.99632180500012,16.251976519999705,0.1081674581421568,3232,85.2768
3233_1,True,A->T,1,1.5667,0.7501730103806228,-5.50000000000006,True,127.10922536000004,0.13339999999999996,952.8427688155928,120.68226092500007,115.58764778500004,11.52157757500001,0.09064312635348441,3233,80.7408
3233_2,True,A->T,1,1.5472,0.8038108680310511,2.7999999999999137,False,131.806160265,0.12919999999999998,1020.1715190789474,124.06782312499999,126.40255384499991,5.403606420000074,0.04099661509853539,3233,80.7408
3233_3,True,A->T,1,1.5083,0.7140102827763496,-13.900000000000023,True,131.12414595,0.1431,916.3112924528302,124.321069875,107.96328263499996,23.160863315000057,0.1766330918474139,3233,80.7408
3233_4,True,A->T,1,1.3611,0.7637434554973821,-2.7999999999999137,True,128.57738593000002,0.13895000000000002,925.3500246851386,121.62236574499993,118.85759338500002,9.719792545000006,0.07559488377133165,3233,80.7408
3233_5,True,A->T->A->T,3,1.3889,1.0,30.59999999999996,False,121.36391168000003,0.1251,970.1351852917669,120.04429534000005,121.36391168000003,0.0,0.0,3233,80.7408
3247_1,True,A->T,1,1.2111,0.6537396121883655,-19.49999999999985,True,166.06659396499995,0.14440000000000008,1150.0456645775614,146.48930066999984,107.77319486000013,58.29339910499984,0.3510242349962673,3247,87.9984
3247_2,True,A->T,1,1.3139,0.6803455723542118,-11.099999999999888,True,166.38354740999998,0.13890000000000002,1197.865712095032,141.8038578199999,119.38130730000015,47.002240109999846,0.2824933164465931,3247,87.9984
3247_3,True,A->T,1,1.3194,0.6397694524495675,-19.50000000000007,True,166.31498492,0.13880000000000003,1198.2347616714694,146.60879326999998,109.92849403499982,56.38649088500018,0.3390343384399363,3247,87.9984
3247_4,True,A->T,1,1.1583,0.6400287976961856,-19.49999999999985,True,169.04307519500003,0.13890000000000002,1217.0127803815694,147.10463580999993,106.80856302000026,62.23451217499974,0.3681577142583864,3247,87.9984
3247_5,True,A->T,1,1.675,0.6471418489767115,-19.399999999999864,True,157.47717962000002,0.14170000000000016,1111.342128581509,137.82316596999985,100.24089112000011,57.2362884999999,0.36345766820382364,3247,87.9984
3248_1,True,A->T->A->T,3,1.5694,0.7751653196179268,-2.8000000000001357,True,192.87277408500003,0.1361000000000001,1417.1401475753114,176.7406382500001,172.98992274999992,19.88285133500014,0.10308791082269426,3248,81.1944
3248_2,True,A->T->A->T,3,1.8472,0.7824726134585285,0.0,True,183.99644912999992,0.1277999999999999,1439.7218241784042,170.61674963499982,170.61674963499982,13.379699495000054,0.07271716143579939,3248,81.1944
3248_3,True,A->T->A->T,3,1.7833,0.8693270735524263,11.10000000000011,False,183.62373030500015,0.11250000000000016,1632.2109360444435,177.37579172500014,183.40524742500017,0.21848287999999327,0.0011898401129151002,3248,81.1944
3248_4,True,A->T->A->T,3,1.7417,0.7877394636015322,2.8000000000001357,False,184.61627028500004,0.13050000000000006,1414.6840634865896,168.09194403999985,171.80473550000002,12.811534784999981,0.06939548050246204,3248,81.1944
3248_5,True,A->T->A->T,3,1.8333,0.7869731800766281,2.6999999999999247,False,177.26922536500007,0.13050000000000006,1358.3848686973179,163.55852994500012,166.62197438000004,10.647250985000065,0.060062602310565816,3248,81.1944
3250_1,True,A->T,1,1.45,0.7219999999999998,-5.600000000000049,True,175.85086441000004,0.15000000000000013,1172.339096066666,138.67366857000005,124.1227946099999,51.72806980000011,0.2941587462396261,3250,83.4624
3250_2,True,A->T,1,1.2889,0.7254763585038806,-2.8000000000001357,True,170.81255466000002,0.13750000000000007,1242.2731247999996,134.4207581600002,127.17096595999983,43.64158870000017,0.2554940343048445,3250,83.4624
3250_3,True,A->T,1,1.4583,0.7593333333333331,-2.8000000000001357,True,177.7441001349999,0.1499999999999999,1184.9606675666669,143.27621869000012,136.4909663699998,41.25313376500015,0.23209284434008012,3250,83.4624
3250_4,True,A->T,1,1.3306,0.8085841144548596,-2.6999999999999247,True,176.84483832499996,0.1651999999999999,1070.4893361077486,139.38079460999984,132.73650555000003,44.10833277499995,0.24941826514573767,3250,83.4624
3252_1,True,A->T,1,1.8778,0.7454188481675383,-8.300000000000196,True,167.8331367,0.15280000000000005,1098.3844024869106,138.16790141500024,121.58852329499983,46.244613405000216,0.27553923089492144,3252,88.452
3252_2,True,T->A->T,2,1.6417,0.8073278584965257,-2.7000000000001467,True,169.196104105,0.15829999999999989,1068.8319905559072,143.55713742000015,138.46658819999988,30.729515905000113,0.1816207061477606,3252,88.452
3252_3,True,A->T,1,1.6583,0.7960000000000005,0.0,True,168.44148630000004,0.15000000000000013,1122.9432419999991,136.9156794800002,136.9156794800002,31.525806819999822,0.1871617706094761,3252,88.452
3252_4,True,A->T,1,1.4083,0.7500000000000011,-5.599999999999827,True,165.84321631999993,0.14439999999999986,1148.49872797784,137.36364386499983,125.77467892500022,40.06853739499974,0.24160492231220468,3252,88.452
3252_5,True,A->T,1,1.5444,0.7853470437017991,-5.600000000000049,True,166.61204650000005,0.15560000000000018,1070.7715070694078,140.12665127000005,129.39582066999998,37.21622583000004,0.22337055820270493,3252,88.452
