session_pitch,eligible_arm_limited,all_frame_n,all_torso_accelerating_fraction,all_torso_accelerating_raw_fraction,all_thorax_net_positive_fraction,all_both_accel_and_net_positive_fraction,all_stp_weighted_accelerating_fraction,all_stp_weighted_net_positive_fraction,all_stp_weighted_both_fraction,all_mean_thorax_shoulder_stp_w,all_mean_arm_shoulder_stp_w,all_mean_thorax_net_seg_pwr_w,all_mean_torso_accel_deg_s2,pre_mer_frame_n,pre_mer_torso_accelerating_fraction,pre_mer_torso_accelerating_raw_fraction,pre_mer_thorax_net_positive_fraction,pre_mer_both_accel_and_net_positive_fraction,pre_mer_stp_weighted_accelerating_fraction,pre_mer_stp_weighted_net_positive_fraction,pre_mer_stp_weighted_both_fraction,pre_mer_mean_thorax_shoulder_stp_w,pre_mer_mean_arm_shoulder_stp_w,pre_mer_mean_thorax_net_seg_pwr_w,pre_mer_mean_torso_accel_deg_s2,session
2919_3,True,13.0,0.15384615384615385,0.15384615384615385,0.8461538461538461,0.0,0.05802318670861538,0.9419768132913846,0.0,-1410.0142384615388,1357.381753846154,1593.0079538461537,-1974.6702828185707,13.0,0.15384615384615385,0.15384615384615385,0.8461538461538461,0.0,0.05802318670861538,0.9419768132913846,0.0,-1410.0142384615388,1357.381753846154,1593.0079538461537,-1974.6702828185707,2919
2919_4,True,17.0,0.6470588235294118,0.6470588235294118,1.0,0.6470588235294118,0.4601244107566576,1.0,0.4601244107566576,-1038.5928470588237,1001.8331647058825,1492.025682352941,3900.7757442213806,17.0,0.6470588235294118,0.6470588235294118,1.0,0.6470588235294118,0.4601244107566576,1.0,0.4601244107566576,-1038.5928470588237,1001.8331647058825,1492.025682352941,3900.7757442213806,2919
2919_5,True,13.0,1.0,1.0,0.9230769230769231,0.9230769230769231,1.0,0.9448739680488228,0.9448739680488228,-761.3342384615383,737.9374,753.3789307692308,8381.330229928795,13.0,1.0,1.0,0.9230769230769231,0.9230769230769231,1.0,0.9448739680488228,0.9448739680488228,-761.3342384615383,737.9374,753.3789307692308,8381.330229928795,2919
2923_1,True,34.0,0.5294117647058824,0.5294117647058824,0.7352941176470589,0.4117647058823529,0.4564200153736485,0.8045217034607616,0.408681326467134,-1469.2343147058823,1322.1630529411764,1357.1894794117648,403.50078397535384,34.0,0.5294117647058824,0.5294117647058824,0.7352941176470589,0.4117647058823529,0.4564200153736485,0.8045217034607616,0.408681326467134,-1469.2343147058823,1322.1630529411764,1357.1894794117648,403.50078397535384,2923
2923_2,True,34.0,0.4411764705882353,0.4411764705882353,0.8235294117647058,0.35294117647058826,0.4127757342666181,0.8756220046630623,0.3629756562678584,-1454.8729088235293,1320.993858823529,1989.076294117647,-1676.331544677856,34.0,0.4411764705882353,0.4411764705882353,0.8235294117647058,0.35294117647058826,0.4127757342666181,0.8756220046630623,0.3629756562678584,-1454.8729088235293,1320.993858823529,1989.076294117647,-1676.331544677856,2923
2923_3,True,27.0,0.4444444444444444,0.4444444444444444,0.9629629629629629,0.4074074074074074,0.4194620475895638,0.9796888546264939,0.39915090221605753,-1423.4648666666665,1269.6927925925925,1896.6072333333334,-2278.9897811925307,27.0,0.4444444444444444,0.4444444444444444,0.9629629629629629,0.4074074074074074,0.4194620475895638,0.9796888546264939,0.39915090221605753,-1423.4648666666665,1269.6927925925925,1896.6072333333334,-2278.9897811925307,2923
2923_4,True,35.0,0.45714285714285713,0.45714285714285713,0.5142857142857142,0.14285714285714285,0.4081091435145983,0.611457387521723,0.17739586251740735,-1484.8662657142856,1311.58456,39.43722285714287,-545.4291868472967,35.0,0.45714285714285713,0.45714285714285713,0.5142857142857142,0.14285714285714285,0.4081091435145983,0.611457387521723,0.17739586251740735,-1484.8662657142856,1311.58456,39.43722285714287,-545.4291868472967,2923
2923_5,True,34.0,0.4411764705882353,0.4411764705882353,0.8235294117647058,0.38235294117647056,0.4225293360881652,0.8723413493793472,0.3894429497814674,-1510.9858088235294,1307.721532352941,2020.1952558823532,-2049.3818831581993,34.0,0.4411764705882353,0.4411764705882353,0.8235294117647058,0.38235294117647056,0.4225293360881652,0.8723413493793472,0.3894429497814674,-1510.9858088235294,1307.721532352941,2020.1952558823532,-2049.3818831581993,2923
2926_1,True,13.0,0.38461538461538464,0.38461538461538464,1.0,0.38461538461538464,0.26342574457373147,1.0,0.26342574457373147,-1571.8797538461538,1489.4244692307693,1595.9119153846154,-2567.9823017194667,13.0,0.38461538461538464,0.38461538461538464,1.0,0.38461538461538464,0.26342574457373147,1.0,0.26342574457373147,-1571.8797538461538,1489.4244692307693,1595.9119153846154,-2567.9823017194667,2926
2926_2,True,14.0,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.2046570270965121,1.0,0.2046570270965121,-1671.4053571428572,1524.0069142857144,1681.2155642857144,-3628.723422038109,14.0,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.2046570270965121,1.0,0.2046570270965121,-1671.4053571428572,1524.0069142857144,1681.2155642857144,-3628.723422038109,2926
2926_4,True,19.0,0.5263157894736842,0.5263157894736842,1.0,0.5263157894736842,0.3542895369654917,1.0,0.3542895369654917,-1323.2922631578945,1252.1940315789475,1283.9302947368421,407.34901574042806,19.0,0.5263157894736842,0.5263157894736842,1.0,0.5263157894736842,0.3542895369654917,1.0,0.3542895369654917,-1323.2922631578945,1252.1940315789475,1283.9302947368421,407.34901574042806,2926
2926_5,True,11.0,0.7272727272727273,0.7272727272727273,1.0,0.7272727272727273,0.5551821905724126,1.0,0.5551821905724126,-1067.1935818181819,1051.8237363636363,1949.218590909091,3758.3690878998077,11.0,0.7272727272727273,0.7272727272727273,1.0,0.7272727272727273,0.5551821905724126,1.0,0.5551821905724126,-1067.1935818181819,1051.8237363636363,1949.218590909091,3758.3690878998077,2926
2927_1,True,29.0,0.3103448275862069,0.3103448275862069,0.5172413793103449,0.20689655172413793,0.18196164184160232,0.3887444113393291,0.1315485538047204,-1805.8120896551723,1362.0737586206894,467.8477206896552,-2700.1806261821725,25.0,0.36,0.36,0.48,0.24,0.20387806186581728,0.35570348614709185,0.1473929555675491,-1871.859716,1410.15862,400.2510920000001,-446.59814751023544,2927
2927_2,True,31.0,0.3548387096774194,0.3548387096774194,0.6451612903225806,0.3225806451612903,0.23198045291257618,0.45922878853323507,0.21949104793247448,-1696.2344193548383,1185.5349193548384,800.3885774193548,-3807.893610424919,25.0,0.44,0.44,0.6,0.4,0.2574665039976658,0.43907739458725253,0.24360497645573256,-1827.2125279999998,1324.5449319999998,538.0971319999999,-479.7675563171657,2927
2927_3,True,25.0,0.28,0.28,0.6,0.28,0.1920956483464258,0.4101429647296588,0.1920956483464258,-1979.5848159999996,1385.9746160000002,1107.330792,-6666.411922577913,19.0,0.3684210526315789,0.3684210526315789,0.5263157894736842,0.3684210526315789,0.2208196548676264,0.370252453896162,0.2208196548676264,-2211.5160263157895,1586.4320684210527,802.8249368421053,-2808.920142376088,2927
2927_4,True,25.0,0.2,0.2,0.56,0.2,0.13111308203033084,0.3524866103983733,0.13111308203033084,-1966.486368,1310.8739600000001,832.364888,-7080.9623618122005,19.0,0.2631578947368421,0.2631578947368421,0.42105263157894735,0.2631578947368421,0.14880409171572617,0.2651180162849683,0.14880409171572617,-2188.177189473685,1519.7722263157896,396.59181052631584,-3575.173179924433,2927
2927_5,True,26.0,0.19230769230769232,0.19230769230769232,0.6538461538461539,0.19230769230769232,0.14746093712757394,0.490859303510507,0.14746093712757394,-1972.8339384615383,1381.6791461538462,1540.6390923076922,-6511.25187293349,21.0,0.23809523809523808,0.23809523809523808,0.5714285714285714,0.23809523809523808,0.16164365238948455,0.4418904194980977,0.16164365238948455,-2182.0121285714285,1560.5568523809523,1256.7187952380953,-4180.850244190153,2927
2935_1,True,22.0,0.2727272727272727,0.2727272727272727,1.0,0.2727272727272727,0.22066487217803485,1.0,0.22066487217803485,-1910.9990090909089,1743.933977272727,2159.602940909091,-3831.19148358785,22.0,0.2727272727272727,0.2727272727272727,1.0,0.2727272727272727,0.22066487217803485,1.0,0.22066487217803485,-1910.9990090909089,1743.933977272727,2159.602940909091,-3831.19148358785,2935
2935_2,True,19.0,0.2631578947368421,0.2631578947368421,1.0,0.2631578947368421,0.22672620624929513,1.0,0.22672620624929513,-2037.3831578947372,1809.6538,1526.8757842105263,-4222.515398916009,19.0,0.2631578947368421,0.2631578947368421,1.0,0.2631578947368421,0.22672620624929513,1.0,0.22672620624929513,-2037.3831578947372,1809.6538,1526.8757842105263,-4222.515398916009,2935
2935_3,True,23.0,0.34782608695652173,0.34782608695652173,1.0,0.34782608695652173,0.2885863571585459,1.0,0.2885863571585459,-1979.954008695652,1768.9892000000002,1466.388347826087,-3206.8649471119975,23.0,0.34782608695652173,0.34782608695652173,1.0,0.34782608695652173,0.2885863571585459,1.0,0.2885863571585459,-1979.954008695652,1768.9892000000002,1466.388347826087,-3206.8649471119975,2935
2935_4,True,24.0,0.25,0.25,1.0,0.25,0.22236930015335954,1.0,0.22236930015335954,-1879.8390541666668,1640.1703916666665,1756.8370291666663,-3905.5107182566667,24.0,0.25,0.25,1.0,0.25,0.22236930015335954,1.0,0.22236930015335954,-1879.8390541666668,1640.1703916666665,1756.8370291666663,-3905.5107182566667,2935
2935_5,True,20.0,0.25,0.25,1.0,0.25,0.22041217908176228,1.0,0.22041217908176228,-2000.8075250000002,1786.573535,1311.6387599999998,-3888.849203051519,20.0,0.25,0.25,1.0,0.25,0.22041217908176228,1.0,0.22041217908176228,-2000.8075250000002,1786.573535,1311.6387599999998,-3888.849203051519,2935
2965_1,True,19.0,0.3684210526315789,0.3684210526315789,0.8947368421052632,0.3684210526315789,0.30588812388170966,0.8499379628785723,0.30588812388170966,-1717.4666894736843,1455.278910526316,1095.4368736842105,-2840.3879760741747,19.0,0.3684210526315789,0.3684210526315789,0.8947368421052632,0.3684210526315789,0.30588812388170966,0.8499379628785723,0.30588812388170966,-1717.4666894736843,1455.278910526316,1095.4368736842105,-2840.3879760741747,2965
2965_2,True,30.0,0.5,0.5,1.0,0.5,0.3617164089614459,1.0,0.3617164089614459,-1375.8053733333336,1173.3986266666668,2005.3845233333338,165.18554539233156,30.0,0.5,0.5,1.0,0.5,0.3617164089614459,1.0,0.3617164089614459,-1375.8053733333336,1173.3986266666668,2005.3845233333338,165.18554539233156,2965
2965_3,True,31.0,0.5483870967741935,0.5483870967741935,1.0,0.5483870967741935,0.41234793689878196,1.0,0.41234793689878196,-1339.0950451612903,1139.9029451612903,2278.099222580645,1230.2439895684909,31.0,0.5483870967741935,0.5483870967741935,1.0,0.5483870967741935,0.41234793689878196,1.0,0.41234793689878196,-1339.0950451612903,1139.9029451612903,2278.099222580645,1230.2439895684909,2965
2965_4,True,32.0,0.5,0.5,0.96875,0.5,0.3581219306728045,0.943007596961457,0.3581219306728045,-1271.3289156249998,1095.96368125,1837.6612249999998,999.1695529835579,32.0,0.5,0.5,0.96875,0.5,0.3581219306728045,0.943007596961457,0.3581219306728045,-1271.3289156249998,1095.96368125,1837.6612249999998,999.1695529835579,2965
2965_5,True,27.0,0.2962962962962963,0.2962962962962963,0.8888888888888888,0.2962962962962963,0.20410178856052894,0.8318870624068453,0.20410178856052894,-1742.6323037037039,1537.058088888889,2026.479262962963,-1281.8301433884005,27.0,0.2962962962962963,0.2962962962962963,0.8888888888888888,0.2962962962962963,0.20410178856052894,0.8318870624068453,0.20410178856052894,-1742.6323037037039,1537.058088888889,2026.479262962963,-1281.8301433884005,2965
2969_1,True,19.0,1.0,1.0,0.8421052631578947,0.8421052631578947,1.0,0.9773925664519333,0.9773925664519333,-1437.0542526315787,949.2266684210526,635.2849631578947,5876.853310248508,19.0,1.0,1.0,0.8421052631578947,0.8421052631578947,1.0,0.9773925664519333,0.9773925664519333,-1437.0542526315787,949.2266684210526,635.2849631578947,5876.853310248508,2969
2969_2,True,19.0,1.0,1.0,0.9473684210526315,0.9473684210526315,1.0,0.9893701598350276,0.9893701598350276,-1450.0706263157895,1056.8426526315789,990.5700157894738,5799.486447864922,19.0,1.0,1.0,0.9473684210526315,0.9473684210526315,1.0,0.9893701598350276,0.9893701598350276,-1450.0706263157895,1056.8426526315789,990.5700157894738,5799.486447864922,2969
2969_3,True,28.0,0.7142857142857143,0.7142857142857143,0.9285714285714286,0.6428571428571429,0.5597062264539401,0.9900229299556588,0.5497291564095989,-1597.6985785714285,1246.8826535714286,1623.3673642857143,2413.53674511493,28.0,0.7142857142857143,0.7142857142857143,0.9285714285714286,0.6428571428571429,0.5597062264539401,0.9900229299556588,0.5497291564095989,-1597.6985785714285,1246.8826535714286,1623.3673642857143,2413.53674511493,2969
2979_1,True,32.0,0.25,0.25,0.75,0.25,0.15954928061096021,0.7567013228301652,0.15954928061096021,-1890.077184375,1791.483271875,1049.259240625,-1698.2824748027715,32.0,0.25,0.25,0.75,0.25,0.15954928061096021,0.7567013228301652,0.15954928061096021,-1890.077184375,1791.483271875,1049.259240625,-1698.2824748027715,2979
2979_2,True,22.0,0.36363636363636365,0.36363636363636365,0.7727272727272727,0.36363636363636365,0.23420458530188312,0.7025214270139315,0.23420458530188312,-1580.9841,1543.2478318181818,1213.03535,-63.859630053382716,22.0,0.36363636363636365,0.36363636363636365,0.7727272727272727,0.36363636363636365,0.23420458530188312,0.7025214270139315,0.23420458530188312,-1580.9841,1543.2478318181818,1213.03535,-63.859630053382716,2979
2979_3,True,20.0,0.4,0.4,0.9,0.4,0.2941703608467578,0.8702300282049105,0.2941703608467578,-1452.08247,1381.466885,1359.96472,544.4214964495753,19.0,0.42105263157894735,0.42105263157894735,0.8947368421052632,0.42105263157894735,0.3037541323209138,0.8660022543723873,0.3037541323209138,-1477.1547052631581,1408.294852631579,1286.5755789473683,871.566326094236,2979
2979_4,True,23.0,0.7391304347826086,0.7391304347826086,0.8260869565217391,0.7391304347826086,0.6334854243475896,0.7567488352490584,0.6334854243475896,-1430.531456521739,1300.5542,1835.6732869565215,4569.736623081261,23.0,0.7391304347826086,0.7391304347826086,0.8260869565217391,0.7391304347826086,0.6334854243475896,0.7567488352490584,0.6334854243475896,-1430.531456521739,1300.5542,1835.6732869565215,4569.736623081261,2979
2979_5,True,31.0,0.5483870967741935,0.5483870967741935,0.6774193548387096,0.45161290322580644,0.4594652496806751,0.5595250858334435,0.3519355603197749,-1462.0792935483869,1348.273248387097,925.6257387096775,1597.3688635289393,29.0,0.5862068965517241,0.5862068965517241,0.6551724137931034,0.4827586206896552,0.47685962445289054,0.5428496446763648,0.3652590903062675,-1500.4978793103446,1388.684951724138,836.5649241379311,2167.3651825620636,2979
2981_1,True,21.0,0.09523809523809523,0.09523809523809523,0.7142857142857143,0.09523809523809523,0.07906474678094967,0.6540547964412106,0.07906474678094967,-1776.457133333333,1594.6332761904764,1456.8314476190478,-5406.404746341651,19.0,0.10526315789473684,0.10526315789473684,0.7368421052631579,0.10526315789473684,0.08730655691115669,0.672994119036952,0.08730655691115669,-1787.6765842105262,1596.1089684210526,1601.3280368421056,-4966.5967212098,2981
2981_2,True,23.0,0.21739130434782608,0.21739130434782608,0.8260869565217391,0.21739130434782608,0.1766008132262452,0.7940839367377723,0.1766008132262452,-1770.621356521739,1582.1309739130434,1495.9191086956523,-4620.835222880728,21.0,0.23809523809523808,0.23809523809523808,0.8571428571428571,0.23809523809523808,0.19370734877483428,0.8248650060666239,0.19370734877483428,-1774.3310666666664,1579.7835047619049,1645.9785095238099,-4147.125786026021,2981
2981_3,True,26.0,0.23076923076923078,0.23076923076923078,0.9615384615384616,0.23076923076923078,0.1959818714738743,0.9452293621120186,0.1959818714738743,-1765.049680769231,1470.2922038461538,1350.7062115384617,-5465.599303980071,21.0,0.2857142857142857,0.2857142857142857,0.9523809523809523,0.2857142857142857,0.2188702853327767,0.9388327856436522,0.2188702853327767,-1872.013380952381,1629.997009523809,1435.0737523809523,-4322.713572170386,2981
2981_4,True,19.0,0.10526315789473684,0.10526315789473684,0.7894736842105263,0.10526315789473684,0.09879511995813006,0.7608086489454938,0.09879511995813006,-1847.055310526316,1599.9828210526316,1679.389642105263,-5686.685945710671,18.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.10446642455317301,0.7470779402940457,0.10446642455317301,-1853.0419833333335,1597.1848333333335,1762.148961111111,-5405.892696634538,2981
2989_1,True,17.0,0.6470588235294118,0.6470588235294118,1.0,0.6470588235294118,0.4927116066835482,1.0,0.4927116066835482,-1120.5401882352942,898.2485058823529,907.5771470588236,1022.1728976758245,17.0,0.6470588235294118,0.6470588235294118,1.0,0.6470588235294118,0.4927116066835482,1.0,0.4927116066835482,-1120.5401882352942,898.2485058823529,907.5771470588236,1022.1728976758245,2989
2989_2,True,20.0,0.45,0.45,0.9,0.45,0.3183152968439969,0.8599347352033443,0.3183152968439969,-1155.29219,1051.179275,438.06746499999997,227.0628706733798,20.0,0.45,0.45,0.9,0.45,0.3183152968439969,0.8599347352033443,0.3183152968439969,-1155.29219,1051.179275,438.06746499999997,227.0628706733798,2989
2989_3,True,18.0,0.6111111111111112,0.6111111111111112,0.3888888888888889,0.3888888888888889,0.4285042879128058,0.2201588807669668,0.2201588807669668,-1216.1335,1013.6147611111113,-330.55452222222226,1338.778547923328,18.0,0.6111111111111112,0.6111111111111112,0.3888888888888889,0.3888888888888889,0.4285042879128058,0.2201588807669668,0.2201588807669668,-1216.1335,1013.6147611111113,-330.55452222222226,1338.778547923328,2989
2989_4,True,18.0,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.22418893076711652,0.6995713755753256,0.22418893076711652,-1297.4079166666668,1174.9291388888892,504.89933888888885,-1390.458972038027,18.0,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.22418893076711652,0.6995713755753256,0.22418893076711652,-1297.4079166666668,1174.9291388888892,504.89933888888885,-1390.458972038027,2989
2989_5,True,15.0,0.6,0.6,0.8666666666666667,0.6,0.4504286096150946,0.8100074128392363,0.4504286096150946,-1097.4327999999998,976.5848666666667,258.96092666666675,876.7798873323268,15.0,0.6,0.6,0.8666666666666667,0.6,0.4504286096150946,0.8100074128392363,0.4504286096150946,-1097.4327999999998,976.5848666666667,258.96092666666675,876.7798873323268,2989
2990_2,True,19.0,0.5263157894736842,0.5263157894736842,0.15789473684210525,0.0,0.4630773344094523,0.20261874799921,0.0,-1699.278710526316,1476.390510526316,-580.5559315789474,-231.71627268404546,19.0,0.5263157894736842,0.5263157894736842,0.15789473684210525,0.0,0.4630773344094523,0.20261874799921,0.0,-1699.278710526316,1476.390510526316,-580.5559315789474,-231.71627268404546,2990
2990_3,True,22.0,0.6818181818181818,0.6818181818181818,0.3181818181818182,0.3181818181818182,0.6029656914927095,0.2617870017946336,0.2617870017946336,-1507.7898454545457,1342.2060454545453,-230.95536363636364,1223.9553472073524,22.0,0.6818181818181818,0.6818181818181818,0.3181818181818182,0.3181818181818182,0.6029656914927095,0.2617870017946336,0.2617870017946336,-1507.7898454545457,1342.2060454545453,-230.95536363636364,1223.9553472073524,2990
2990_4,True,21.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.19047619047619047,0.5883605420035367,0.3508733013713896,0.15022530596834763,-1560.158757142857,1344.6656047619047,-371.43249999999995,1030.5884326933494,21.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.19047619047619047,0.5883605420035367,0.3508733013713896,0.15022530596834763,-1560.158757142857,1344.6656047619047,-371.43249999999995,1030.5884326933494,2990
2990_5,True,22.0,0.5909090909090909,0.5909090909090909,0.36363636363636365,0.045454545454545456,0.530218741857343,0.4143470294187965,0.03539045949217827,-1599.1173318181818,1453.3974454545455,-362.0180636363637,-78.06599366823635,22.0,0.5909090909090909,0.5909090909090909,0.36363636363636365,0.045454545454545456,0.530218741857343,0.4143470294187965,0.03539045949217827,-1599.1173318181818,1453.3974454545455,-362.0180636363637,-78.06599366823635,2990
2993_1,True,13.0,0.07692307692307693,0.07692307692307693,1.0,0.07692307692307693,0.07007819646597546,1.0,0.07007819646597546,-1680.770192307692,1493.2133076923078,2844.929138461538,-2733.1561596615647,13.0,0.07692307692307693,0.07692307692307693,1.0,0.07692307692307693,0.07007819646597546,1.0,0.07007819646597546,-1680.770192307692,1493.2133076923078,2844.929138461538,-2733.1561596615647,2993
2993_2,True,39.0,0.6410256410256411,0.6410256410256411,0.46153846153846156,0.15384615384615385,0.47816083831247924,0.5817841959723553,0.1664629335619636,-1403.745794871795,1257.6660205128205,-60.86869743589745,3347.898963591399,39.0,0.6410256410256411,0.6410256410256411,0.46153846153846156,0.15384615384615385,0.47816083831247924,0.5817841959723553,0.1664629335619636,-1403.745794871795,1257.6660205128205,-60.86869743589745,3347.898963591399,2993
2993_3,True,15.0,0.26666666666666666,0.26666666666666666,1.0,0.26666666666666666,0.24874559459722273,1.0,0.24874559459722273,-1731.3613666666668,1509.6236533333333,3141.661026666666,-2830.6022151463626,15.0,0.26666666666666666,0.26666666666666666,1.0,0.26666666666666666,0.24874559459722273,1.0,0.24874559459722273,-1731.3613666666668,1509.6236533333333,3141.661026666666,-2830.6022151463626,2993
2993_4,True,22.0,0.3181818181818182,0.3181818181818182,0.7727272727272727,0.18181818181818182,0.26859530301565715,0.7595756129487546,0.1614641835276209,-1870.4711045454546,1673.4907363636362,1679.3490181818183,-1386.3203896018133,22.0,0.3181818181818182,0.3181818181818182,0.7727272727272727,0.18181818181818182,0.26859530301565715,0.7595756129487546,0.1614641835276209,-1870.4711045454546,1673.4907363636362,1679.3490181818183,-1386.3203896018133,2993
2996_1,True,27.0,0.4074074074074074,0.4074074074074074,0.5555555555555556,0.18518518518518517,0.27908734334134905,0.5410868663389328,0.14940834348435575,-2202.781674074074,1891.1310481481478,511.81994074074066,-1660.0573468016864,27.0,0.4074074074074074,0.4074074074074074,0.5555555555555556,0.18518518518518517,0.27908734334134905,0.5410868663389328,0.14940834348435575,-2202.781674074074,1891.1310481481478,511.81994074074066,-1660.0573468016864,2996
2996_2,True,17.0,0.4117647058823529,0.4117647058823529,0.8235294117647058,0.29411764705882354,0.2988626713357885,0.8204931245743352,0.21987807149497574,-2341.4480411764707,1872.1579000000002,1552.3790705882354,-1949.7078223206524,17.0,0.4117647058823529,0.4117647058823529,0.8235294117647058,0.29411764705882354,0.2988626713357885,0.8204931245743352,0.21987807149497574,-2341.4480411764707,1872.1579000000002,1552.3790705882354,-1949.7078223206524,2996
2996_3,True,16.0,0.375,0.375,0.8125,0.375,0.24549635993499508,0.6926463612408859,0.24549635993499508,-2660.01029375,2014.19055625,1684.7463812500002,-2938.338184990973,16.0,0.375,0.375,0.8125,0.375,0.24549635993499508,0.6926463612408859,0.24549635993499508,-2660.01029375,2014.19055625,1684.7463812500002,-2938.338184990973,2996
2996_4,True,20.0,0.4,0.4,0.6,0.0,0.2890741441048239,0.7109258558951761,0.0,-1861.940985,1566.6926749999998,740.303905,506.6017788658428,20.0,0.4,0.4,0.6,0.0,0.2890741441048239,0.7109258558951761,0.0,-1861.940985,1566.6926749999998,740.303905,506.6017788658428,2996
2999_1,True,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1460.9505125,1068.4803000000002,2411.11868125,-4420.644431867879,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1460.9505125,1068.4803000000002,2411.11868125,-4420.644431867879,2999
2999_2,True,27.0,0.1111111111111111,0.07407407407407407,0.8888888888888888,0.1111111111111111,0.1092779506942925,0.8590614327424368,0.1092779506942925,-1405.040648148148,1125.9137962962964,1283.500251851852,-3392.5925331092235,26.0,0.11538461538461539,0.07692307692307693,0.8846153846153846,0.11538461538461539,0.10996853446707039,0.8581707691923953,0.10996853446707039,-1450.2881384615382,1161.8756846153847,1296.8843923076925,-3272.5482908071135,2999
2999_3,True,26.0,0.3076923076923077,0.3076923076923077,0.6538461538461539,0.038461538461538464,0.3340341712294645,0.6106861106146002,0.03596751998525927,-1520.0754884615385,1256.6752653846152,1254.1628153846154,-3083.8818036529947,26.0,0.3076923076923077,0.3076923076923077,0.6538461538461539,0.038461538461538464,0.3340341712294645,0.6106861106146002,0.03596751998525927,-1520.0754884615385,1256.6752653846152,1254.1628153846154,-3083.8818036529947,2999
2999_4,True,25.0,0.24,0.24,0.72,0.0,0.26808239683937735,0.6825541617910721,0.0,-1503.8294959999996,1193.813364,1537.8687039999998,-2676.002910958226,25.0,0.24,0.24,0.72,0.0,0.26808239683937735,0.6825541617910721,0.0,-1503.8294959999996,1193.813364,1537.8687039999998,-2676.002910958226,2999
2999_5,True,29.0,0.3103448275862069,0.3103448275862069,0.6206896551724138,0.034482758620689655,0.3063545073551353,0.5928989029931044,0.03128234142259682,-1439.9972413793103,1188.4847241379312,1057.2139965517242,-2378.519322260955,29.0,0.3103448275862069,0.3103448275862069,0.6206896551724138,0.034482758620689655,0.3063545073551353,0.5928989029931044,0.03128234142259682,-1439.9972413793103,1188.4847241379312,1057.2139965517242,-2378.519322260955,2999
3034_1,True,15.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.3585995461798083,0.0,-1537.8572733333333,1387.0163066666669,-142.54594000000006,-4321.4231743830815,15.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.3585995461798083,0.0,-1537.8572733333333,1387.0163066666669,-142.54594000000006,-4321.4231743830815,3034
3034_2,True,21.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.10351425220852083,0.43749028509125637,0.10351425220852083,-1685.477804761905,1474.5071095238095,51.876395238095256,-3197.1486670513405,21.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.10351425220852083,0.43749028509125637,0.10351425220852083,-1685.477804761905,1474.5071095238095,51.876395238095256,-3197.1486670513405,3034
3034_3,True,18.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.08071127246050776,0.4274735017057845,0.08071127246050776,-1699.6799555555556,1495.9636611111112,221.0378555555555,-4027.2076497556864,18.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.08071127246050776,0.4274735017057845,0.08071127246050776,-1699.6799555555556,1495.9636611111112,221.0378555555555,-4027.2076497556864,3034
3034_4,True,20.0,0.2,0.2,0.55,0.2,0.14602504814178274,0.430547732282795,0.14602504814178274,-1612.8919999999998,1363.18696,344.963945,-4149.568564284838,20.0,0.2,0.2,0.55,0.2,0.14602504814178274,0.430547732282795,0.14602504814178274,-1612.8919999999998,1363.18696,344.963945,-4149.568564284838,3034
3034_5,True,18.0,0.1111111111111111,0.1111111111111111,0.5,0.1111111111111111,0.07350867966108676,0.36422244226597816,0.07350867966108676,-1706.3756944444442,1548.8277777777776,-45.090683333333374,-3356.9042922651943,18.0,0.1111111111111111,0.1111111111111111,0.5,0.1111111111111111,0.07350867966108676,0.36422244226597816,0.07350867966108676,-1706.3756944444442,1548.8277777777776,-45.090683333333374,-3356.9042922651943,3034
3035_1,True,24.0,0.5833333333333334,0.5833333333333334,0.5416666666666666,0.5,0.46676205383167974,0.37276005654718325,0.3712606808084129,-1570.6856625,1323.1340208333334,-298.13073333333335,-557.52842981226,23.0,0.6086956521739131,0.6086956521739131,0.5217391304347826,0.5217391304347826,0.4674629564473507,0.3718181759606822,0.3718181759606822,-1627.623169565217,1378.5914565217388,-360.4984652173913,-255.82381061175028,3035
3035_2,True,27.0,0.5925925925925926,0.5925925925925926,0.6296296296296297,0.5925925925925926,0.40917867415223397,0.4542446250672297,0.40917867415223397,-1566.8175740740742,1287.6664148148147,-65.12115185185179,672.5642103495505,27.0,0.5925925925925926,0.5925925925925926,0.6296296296296297,0.5925925925925926,0.40917867415223397,0.4542446250672297,0.40917867415223397,-1566.8175740740742,1287.6664148148147,-65.12115185185179,672.5642103495505,3035
