session_pitch,fp_mer_duration_s,positive_total_j,gated_stp_j,gated_jfp_j,conservation_error_j,stp_positive_j,stp_negative_j,jfp_positive_j,jfp_negative_j,mean_force_n,mean_shoulder_jc_speed_m_s,mean_force_velocity_alignment,official_jfp_vs_force_velocity_r,official_jfp_force_velocity_mae_w,thorax_limited_fraction,arm_limited_fraction,max_torso_rotational_velo,max_rotation_hip_shoulder_separation,rotation_hip_shoulder_separation_fp,session,session_mass_kg
2935_3,0.08339999999999992,316.00657027999995,140.16596491499988,175.840605365,8.526512829121202e-14,140.16596491499988,0.0,176.89924448499997,-1.0586391199999674,705.0788414853381,5.158186835046323,-0.8373785950517767,0.2769469124926329,5072.0338871645035,0.25806451612903225,0.7419354838709677,1024.8939,34.598,33.5942,2935,90.72
2935_4,0.09450000000000003,329.5240952100001,146.30814669000006,183.21594852,2.842170943040401e-14,146.30814669000006,0.0,184.45323408,-1.237285559999982,690.1287279674988,4.968805446410194,-0.8111214760554447,-0.08775238351979779,4686.372538105718,0.3142857142857143,0.6857142857142857,999.4911,33.9164,33.5159,2935,90.72
2935_5,0.07779999999999987,297.5240689199998,129.95368975499983,167.57037916499996,2.842170943040401e-14,129.95368975499983,0.0,168.07756598499995,-0.5071868199999844,710.4759579879976,5.312186645754925,-0.868251564129578,0.4350258704419766,5351.595280024468,0.3103448275862069,0.6896551724137931,977.4312,30.8621,29.1198,2935,90.72
2965_1,0.09170000000000011,298.61537419500024,124.5644804750001,174.05089372000012,2.842170943040401e-14,124.5644804750001,0.0,174.05089372000012,0.0,515.281303538268,4.800110508570747,-0.5275161860992629,-0.7662962857034693,3204.213692639172,0.4411764705882353,0.5588235294117647,1067.2712,32.6733,28.994,2965,87.0912
2965_2,0.09719999999999995,310.99829053500014,128.98149522500006,182.01679531000005,2.842170943040401e-14,128.98149522500006,0.0,182.01679531000005,0.0,525.3425425434774,4.737065185691263,-0.4929824801185247,-0.6174703247987683,3110.9633777003146,0.16666666666666666,0.8333333333333334,1065.0489,35.024,32.3141,2965,87.0912
2965_3,0.10270000000000001,311.39385298500014,137.80185381500002,173.59199917000007,5.684341886080802e-14,137.80185381500002,0.0,174.8739361000001,-1.2819369299999974,527.495510764755,4.497547010282227,-0.3451343337662044,-0.8694511073504503,2707.9089006694776,0.18421052631578946,0.8157894736842105,1033.7776,32.5164,32.0205,2965,87.0912
2965_4,0.10560000000000014,305.25483200500037,134.82626461500018,170.4285673900001,8.526512829121202e-14,134.82626461500018,0.0,171.2071722100001,-0.7786048200000122,512.923116736851,4.526466455053955,-0.35516880923033106,-0.8383362191563095,2597.998743334811,0.1794871794871795,0.8205128205128205,1001.5832,32.3402,31.5038,2965,87.0912
2965_5,0.1028,320.7329341500003,144.25765874500016,176.47527540500022,-8.526512829121202e-14,144.25765874500016,0.0,177.7947365500002,-1.3194611449999774,537.5725048348631,4.484282947876379,-0.31392347779795743,-0.8515841672546149,2675.0250507180185,0.2894736842105263,0.7105263157894737,1065.6346,35.636,35.5301,2965,87.0912
2969_1,0.11940000000000017,377.5676639400003,200.0963585300002,177.47130541000007,0.0,200.0963585300002,0.0,177.47130541000007,0.0,571.4421183363033,4.157424696956351,-0.2463945694776358,-0.8183223031612227,2462.005546712936,0.5681818181818182,0.4318181818181818,959.6681,30.6191,30.1731,2969,104.7816
2969_2,0.11949999999999994,374.1054506999999,193.24759100499995,180.85785969499995,0.0,193.24759100499995,0.0,180.85785969499995,0.0,552.8935653709977,4.141090162222473,-0.23668124866485696,-0.8389524396939576,2370.71576262517,0.5681818181818182,0.4318181818181818,999.7769,29.8631,29.6782,2969,104.7816
2969_3,0.12230000000000008,370.6736251350001,191.01341078000007,179.66021435500002,2.842170943040401e-14,191.01341078000007,0.0,179.66021435500002,0.0,540.0522445348606,4.199724769579774,-0.15954011199253115,-0.878641308828841,2239.519978967239,0.37777777777777777,0.6222222222222222,985.5541,31.1496,30.7663,2969,104.7816
2979_1,0.11670000000000003,377.03636933999996,192.83574196499995,184.200627375,0.0,192.83574196499995,0.0,184.512795595,-0.3121682199999904,543.0993976588454,4.638761192477309,-0.6385365373792663,-0.004246190024550781,3197.1620241577425,0.2558139534883721,0.7441860465116279,987.4692,39.746,39.472,2979,101.6064
2979_2,0.11939999999999995,378.11789906999985,199.39161160499998,178.72628746499993,-5.684341886080802e-14,199.39161160499998,0.0,182.02438566,-3.298098195000074,561.2911798932903,4.668314338433927,-0.6525881203880781,0.19837328094643183,3250.0188685228914,0.5,0.5,991.3274,39.3879,39.0656,2979,101.6064
2979_3,0.12220000000000009,373.82430358500017,194.7949485500001,179.02935503500004,2.842170943040401e-14,194.7949485500001,0.0,180.59108100000003,-1.5617259649999802,558.7968911096872,4.63845692593639,-0.6188738203402716,-0.013056001318544896,3146.6859244229604,0.5777777777777777,0.4222222222222222,952.1422,41.23,41.1399,2979,101.6064
2979_4,0.125,385.953135465,201.667899605,184.28523586000006,-5.684341886080802e-14,201.667899605,0.0,187.347833195,-3.0625973349999374,554.1799276833365,4.683487606813993,-0.611667101752036,-0.05162449872981544,3208.1607692096627,0.5,0.5,1007.2988,36.754,36.5369,2979,101.6064
2979_5,0.12220000000000009,387.7011067300001,201.6076086800001,186.09349805000002,-2.842170943040401e-14,201.6076086800001,0.0,189.30579458999998,-3.212296539999981,560.6905921585408,4.803800391033793,-0.6299523665381959,0.24166183442601114,3294.9243649363216,0.35555555555555557,0.6444444444444445,1011.1642,39.5657,39.5211,2979,101.6064
2981_1,0.10830000000000006,300.67559857000026,130.2759042850001,170.39969428500007,8.526512829121202e-14,130.2759042850001,0.0,170.39969428500007,0.0,522.4390293405875,4.460139384787776,-0.3137237784607144,-0.8363112414950085,2390.986736761724,0.525,0.475,1014.579,33.5266,31.7561,2981,85.7304
2981_2,0.1028,296.7099843500003,126.21002606000016,170.4999582900002,-5.684341886080802e-14,126.21002606000016,0.0,170.4999582900002,0.0,518.6788590687024,4.531837039413041,-0.31768058057492893,-0.8441661100057962,2474.856382000139,0.4473684210526316,0.5526315789473685,1021.5431,34.1171,31.7177,2981,85.7304
2981_3,0.09719999999999995,305.1322225349998,125.4048533899999,179.7273691449999,0.0,125.4048533899999,0.0,179.7273691449999,0.0,538.335030106455,4.651125028656442,-0.37024371433751785,-0.7010515374237345,2798.0188185956463,0.4166666666666667,0.5833333333333334,1063.4696,34.8421,31.6953,2981,85.7304
2981_4,0.10560000000000014,310.5949427500003,135.27519246000017,175.31975029000012,2.842170943040401e-14,135.27519246000017,0.0,175.35624157000012,-0.03649128000000177,565.122246487543,4.542326124849688,-0.27174527825944483,-0.6183706619349436,2481.356933623599,0.5384615384615384,0.46153846153846156,1038.2062,36.062,33.5214,2981,85.7304
2989_1,0.1028,282.05601891000015,128.79023261000012,153.26578630000003,0.0,128.79023261000012,0.0,153.26578630000003,0.0,444.6430653982015,4.340242221342158,-0.07467439776151677,-0.5903482834677843,1900.716904797124,0.5526315789473685,0.4473684210526316,1000.5676,19.3079,19.2697,2989,83.916
2989_2,0.10000000000000009,282.6642657800002,125.17455642500013,157.48970935500006,2.842170943040401e-14,125.17455642500013,0.0,157.48970935500006,0.0,453.8486681526067,4.525069149720869,-0.13437459264208682,-0.3414719118065243,2068.4432576646764,0.4594594594594595,0.5405405405405406,1030.4893,24.9791,24.3434,2989,83.916
2989_3,0.11389999999999989,282.4572135549999,130.08357233999996,152.373641215,-5.684341886080802e-14,130.08357233999996,0.0,152.373641215,0.0,458.17675449818194,4.353296193071964,-0.07167132527523926,-0.4761530462479042,1829.590773622023,0.5714285714285714,0.42857142857142855,962.7136,25.432,25.4095,2989,83.916
2989_4,0.10000000000000009,278.3589024550001,125.18602548500004,153.17287697000003,0.0,125.18602548500004,0.0,153.17287697000003,0.0,460.6551277322184,4.533907958107548,-0.12253180762889501,-0.5116279107155048,2018.9645385749063,0.5135135135135135,0.4864864864864865,1001.575,24.4678,23.3587,2989,83.916
2989_5,0.10549999999999993,288.38081473499994,133.21353086499994,155.16728386999995,5.684341886080802e-14,133.21353086499994,0.0,155.16728386999995,0.0,466.8092993423302,4.41782332068074,-0.03412483512715209,-0.5261901978369096,1807.5767039505542,0.6153846153846154,0.38461538461538464,989.2895,25.4633,25.3443,2989,83.916
2990_2,0.10559999999999992,286.29659614499997,137.49149939999995,148.805096745,2.842170943040401e-14,137.49149939999995,0.0,148.86112810499998,-0.05603135999999827,510.29161190903966,4.117901248386361,-0.39036968245677534,-0.2653599664818919,2384.4348570533507,0.5128205128205128,0.48717948717948717,1033.856,31.0949,27.6788,2990,83.0088
2990_3,0.09160000000000013,269.5552506200002,127.15536819500016,142.39988242500007,-2.842170943040401e-14,127.15536819500016,0.0,142.39988242500007,0.0,490.48938453659537,4.220481041837358,-0.3416987178776014,-0.4137587130088041,2385.6922254393003,0.35294117647058826,0.6470588235294118,1025.4251,32.0116,25.0547,2990,83.0088
2990_4,0.1388999999999999,301.0913986599998,150.63768260999984,150.4537160499999,5.684341886080802e-14,150.63768260999984,0.0,153.50623999499993,-3.052523944999998,420.35886543935425,3.893258481691033,-0.2868957146541501,-0.5474658086714711,1742.152309786805,0.5882352941176471,0.4117647058823529,1039.7964,32.3166,32.1913,2990,83.0088
2990_5,0.12220000000000009,298.3615625750001,146.92741174500006,151.43415083,5.684341886080802e-14,146.92741174500006,0.0,151.43415083,0.0,435.6770305269565,4.104322822379023,-0.2433734902202107,-0.38428417351229127,1865.8101846639136,0.5111111111111111,0.4888888888888889,1026.641,30.8652,29.6898,2990,83.0088
2993_1,0.09719999999999995,379.4722128700001,142.56870824000003,236.90350462999996,8.526512829121202e-14,142.56870824000003,0.0,236.90350462999996,0.0,592.8205889073265,5.246317734859959,-0.5849791917029039,-0.6031847255997654,4377.810900621859,0.6388888888888888,0.3611111111111111,956.1369,37.7856,32.7312,2993,97.0704
2993_2,0.11939999999999995,425.5275876050001,170.45274639000004,255.07484121500013,-5.684341886080802e-14,170.45274639000004,0.0,255.11362681500012,-0.0387855999999988,549.5416371737275,4.864045510857973,-0.40066145080537885,-0.8092397281997468,3443.9754467836624,0.11363636363636363,0.8863636363636364,1001.3746,37.7832,36.3017,2993,97.0704
2993_3,0.11389999999999989,396.46803009999985,151.9620705749999,244.50595952499992,2.842170943040401e-14,151.9620705749999,0.0,244.50595952499992,0.0,553.2178873626302,4.917180679809805,-0.4762546594513705,-0.7253650949493944,3660.400551294093,0.6428571428571429,0.35714285714285715,961.7705,34.8196,34.298,2993,97.0704
2993_4,0.11940000000000017,429.8540867000004,170.95236071000028,258.9017259900001,0.0,170.95236071000028,0.0,258.9017259900001,0.0,595.0138077059275,4.927231154449128,-0.5229467198329106,-0.583818974477136,3909.912294052508,0.5,0.5,1016.9619,36.9458,34.5044,2993,97.0704
2996_1,0.1028,376.34288239500006,190.07811366500005,186.26476872999996,5.684341886080802e-14,190.07811366500005,0.0,188.70122915499994,-2.436460425000001,652.97149394909,4.005239852885425,-0.3592965607063017,-0.5259211613317093,2892.374719528177,0.2894736842105263,0.7105263157894737,1043.8928,43.7389,41.1959,2996,103.8744
2996_2,0.09169999999999989,363.53409827499974,176.4683470099998,187.06575126499993,0.0,176.4683470099998,0.0,187.14761122499993,-0.08185995999999748,677.8321715713629,3.994190941510939,-0.36966157081710677,0.043394047316724756,2938.967638069985,0.5,0.5,1049.1902,44.2878,39.7641,2996,103.8744
2996_3,0.08889999999999998,359.76303349,170.96073474499997,188.802298745,2.842170943040401e-14,170.96073474499997,0.0,188.91693399500002,-0.11463524999999682,677.4259165597266,3.9412663646138304,-0.3322097013919756,0.35944292362945424,2842.1773995138988,0.5151515151515151,0.48484848484848486,1077.4922,44.1706,39.0592,2996,103.8744
2996_4,0.10829999999999984,372.3204468949998,194.30533309999976,178.015113795,5.684341886080802e-14,194.30533309999976,0.0,185.59737901499994,-7.582265219999926,661.8631427255305,3.9457936592676632,-0.3244018192985195,-0.7604061991153482,2902.422068203162,0.5,0.5,972.8996,42.6935,42.0151,2996,103.8744
2999_1,0.125,369.16436403,136.06712517000003,233.09723885999995,2.842170943040401e-14,136.06712517000003,0.0,233.09723885999995,0.0,547.6747080826943,5.358089299139739,-0.8004566328912476,-0.3922393142469625,4428.113220858456,0.6521739130434783,0.34782608695652173,969.141,35.1316,34.856,2999,96.1632
2999_2,0.13050000000000006,378.13884841,139.62021808999995,238.51863031999997,5.684341886080802e-14,139.62021808999995,0.0,238.51863031999997,0.0,521.047753822288,5.250497460414249,-0.7680713091559314,-0.5641243062635186,4182.228641579733,0.4583333333333333,0.5416666666666666,1004.2249,33.7164,33.6694,2999,96.1632
2999_3,0.13890000000000002,392.9401989600001,148.71820877500005,244.2219901850001,-5.684341886080802e-14,148.71820877500005,0.0,244.2219901850001,0.0,523.7308576759488,5.124456350939507,-0.8029442281328235,-0.6236172951010083,4182.972412132295,0.49019607843137253,0.5098039215686274,1053.999,33.7037,33.6828,2999,96.1632
2999_4,0.13890000000000002,388.2721737750001,142.82447938500007,245.44769439,2.842170943040401e-14,142.82447938500007,0.0,245.44769439,0.0,511.54608968510047,5.130515875378108,-0.7623992961224108,-0.6581787169221112,4035.309754723401,0.5098039215686274,0.49019607843137253,1028.4937,34.2887,34.2887,2999,96.1632
2999_5,0.1472,388.98937668499997,146.50516362999997,242.48421305499997,2.842170943040401e-14,146.50516362999997,0.0,242.48421305499997,0.0,499.9428471139305,5.09300228252647,-0.7363623268801064,-0.6288197889707229,3895.989473498456,0.46296296296296297,0.5370370370370371,1030.3343,34.5996,33.9077,2999,96.1632
3034_1,0.13339999999999996,267.821541535,137.25750334999998,130.56403818500002,0.0,137.25750334999998,0.0,133.34632358500002,-2.7822853999999966,435.43147378834016,3.6567076894782002,-0.5045174719925347,-0.8148878764082349,2082.457301148857,0.6938775510204082,0.30612244897959184,914.0674,36.1792,36.1343,3034,93.8952
3034_2,0.1277999999999999,281.8462278199998,137.11485429999982,144.73137351999998,0.0,137.11485429999982,0.0,145.38747603999997,-0.6561025199999988,433.21064773621214,3.8924090508586158,-0.5591003800245826,-0.77505234046882,2233.7288568343,0.5531914893617021,0.44680851063829785,945.9138,32.4316,32.14,3034,93.8952
3034_3,0.11939999999999995,275.24012449,134.09381167499998,141.14631281500002,2.842170943040401e-14,134.09381167499998,0.0,141.46390204,-0.317589224999992,448.7830758874532,3.807714169116991,-0.5463584871333133,-0.6953991511805943,2229.02531055479,0.5909090909090909,0.4090909090909091,942.3505,31.8222,31.2248,3034,93.8952
3034_4,0.12220000000000009,265.85912069500006,129.94954783000003,135.909572865,2.842170943040401e-14,129.94954783000003,0.0,137.033164865,-1.1235920000000195,435.54848439803214,3.7958895475094745,-0.48311869086887654,-0.659632548075993,2081.984311937096,0.5555555555555556,0.4444444444444444,966.263,30.0119,29.7677,3034,93.8952
3034_5,0.1360999999999999,265.3831750849997,137.38425429499983,127.99892078999991,-2.842170943040401e-14,137.38425429499983,0.0,133.97794412499994,-5.979023334999996,417.6500546025815,3.7008289731702524,-0.3697878696525941,-0.8980789062150619,1965.392181682925,0.64,0.36,930.3052,29.7549,29.4895,3034,93.8952
3035_1,0.1028,381.5590306549997,161.70606936999988,219.8529612849999,-1.1368683772161603e-13,161.70606936999988,0.0,219.8907435049999,-0.03778222000000183,577.3634048517018,4.978383470862141,-0.3569983304701408,-0.5978350614264744,3244.496753455007,0.39473684210526316,0.6052631578947368,1045.977,40.3211,31.073,3035,92.5344
3035_2,0.11119999999999997,397.71134246499986,178.5901231699999,219.12121929499995,0.0,178.5901231699999,0.0,220.58882639999996,-1.4676071050000024,573.6129986744921,4.781460216071985,-0.2613968539719298,-0.4638979794617442,2869.689441402788,0.34146341463414637,0.6585365853658537,1082.6477,41.4378,36.1283,3035,92.5344
3035_3,0.10840000000000005,384.68084768500023,173.56438839000012,211.11645929500006,5.684341886080802e-14,173.56438839000012,0.0,211.42378099500004,-0.307321699999998,563.3227831452398,4.924373020312376,-0.3203690361044084,-0.5022193996051776,2906.2616521081954,0.425,0.575,1050.5513,39.6887,32.33,3035,92.5344
3035_4,0.09999999999999987,390.7956775899995,163.88576334499973,226.90991424499975,2.842170943040401e-14,163.88576334499973,0.0,226.90991424499975,0.0,597.4816049257871,5.049990382029774,-0.32163048883286427,-0.5274866950757187,3286.7369865138207,0.3783783783783784,0.6216216216216216,1090.2418,40.5034,32.1155,3035,92.5344
3035_5,0.10000000000000009,387.0030184950003,164.8203750500001,222.1826434450001,5.684341886080802e-14,164.8203750500001,0.0,222.1826434450001,0.0,572.8056429447879,4.995181971277601,-0.32057540394126677,-0.4530329843041664,3148.287706877041,0.43243243243243246,0.5675675675675675,1077.2088,40.8354,29.7578,3035,92.5344
3036_1,0.10830000000000006,301.22904705000013,142.45762687500002,158.77142017500003,8.526512829121202e-14,142.45762687500002,0.0,158.77142017500003,0.0,600.5486342756691,4.144111314015848,0.1928783827182232,-0.0979861001346793,1665.019917515452,0.275,0.725,1000.7421,38.7702,38.6758,3036,90.72
3036_2,0.10830000000000006,303.83614924,146.21779682,157.61835242,0.0,146.21779682,0.0,157.71394148,-0.09558905999999706,650.5780990833667,4.240575679872991,0.1398664644867872,-0.007255172509025185,1866.3393049544254,0.35,0.65,1010.1223,34.5198,33.9231,3036,90.72
3036_3,0.08879999999999999,277.2609671949999,115.03421913999998,162.22674805499997,-2.842170943040401e-14,115.03421913999998,0.0,162.22674805499997,0.0,620.7567249534968,4.578193608043102,-0.01943752465736141,0.1816656739454414,2014.5355025173437,0.30303030303030304,0.696969696969697,1060.996,34.0684,32.2597,3036,90.72
3036_4,0.11940000000000017,317.6561191650002,150.67722500500017,166.97889416,0.0,150.67722500500017,0.0,166.97889416,0.0,583.4725304889128,4.190611879277874,0.20344866208512294,-0.13658452804672677,1685.2315501098929,0.2727272727272727,0.7272727272727273,992.8856,36.3446,35.9591,3036,90.72
3037_1,0.1028,361.4101742350001,167.1072344100001,194.30293982500004,-2.842170943040401e-14,167.1072344100001,0.0,194.30293982500004,0.0,583.2417791197286,4.85313711080165,-0.7149106042652557,-0.47761308722284385,4004.469852821636,1.0,0.0,986.9224,24.801,22.161,3037,94.3488
3037_2,0.09999999999999964,363.1697252349994,165.1021345299996,198.06759070499982,0.0,165.1021345299996,0.0,198.06759070499982,0.0,592.0787424675156,4.968010441358277,-0.7160752195598649,-0.5206705526869178,4170.592740187819,0.972972972972973,0.02702702702702703,996.7711,25.2611,22.2293,3037,94.3488
3037_3,0.10830000000000006,373.7718848750001,173.95062844000012,199.82125643500004,-2.842170943040401e-14,173.95062844000012,0.0,199.82125643500004,0.0,601.3420497831521,4.640895652710574,-0.6782597898241558,-0.7852179680674143,3891.008969792629,1.0,0.0,998.4694,25.7841,24.0549,3037,94.3488
3037_4,0.08610000000000007,324.63715132500016,148.0902771200001,176.54687420500017,-1.1368683772161603e-13,148.0902771200001,0.0,176.54687420500017,0.0,653.5256201993984,5.04295477905009,-0.8044875402190976,-0.04797450224770856,4696.614000561529,0.75,0.25,980.9616,24.4598,18.1454,3037,94.3488
3037_5,0.09160000000000013,350.77942975500036,159.53451776000023,191.24491199500014,0.0,159.53451776000023,0.0,191.24491199500014,0.0,612.7926333604915,4.997342763393173,-0.7320726757544134,-0.375610949621972,4347.523800723125,0.7941176470588235,0.20588235294117646,991.3382,23.7758,18.372,3037,94.3488
3043_1,0.125,384.30700561,162.40614549999998,221.9008601099999,8.526512829121202e-14,162.40614549999998,0.0,225.83541574999995,-3.934555640000031,596.8927385281837,4.604557515607206,-0.40274798959558233,-0.8843765130053881,3508.344164784593,0.5869565217391305,0.41304347826086957,962.6561,26.1995,26.1995,3043,107.0496
3043_2,0.125,374.78487765000034,156.7442334100002,218.0406442400002,-5.684341886080802e-14,156.7442334100002,0.0,222.21584584500016,-4.175201604999962,586.5875949820932,4.603334737052182,-0.4083225180163204,-0.8945378741464743,3453.989540486638,0.6086956521739131,0.391304347826087,934.9438,25.2105,25.1903,3043,107.0496
3043_3,0.11939999999999995,384.99393028,161.55748122999998,223.43644904999996,2.842170943040401e-14,161.55748122999998,0.0,227.62885083999998,-4.192401789999984,603.7969791294981,4.673582557947179,-0.3925737253340879,-0.8848365399423441,3583.2309479359365,0.5681818181818182,0.4318181818181818,955.6917,25.4837,25.2014,3043,107.0496
3043_4,0.11670000000000003,379.5224993499997,158.5743627749999,220.9481365749998,-2.842170943040401e-14,158.5743627749999,0.0,222.11261826999984,-1.1644816950000285,610.8728511941209,4.597684567678041,-0.4665070982519904,-0.8582390555021373,3601.049395752008,0.6976744186046512,0.3023255813953488,968.5441,25.1944,24.6926,3043,107.0496
3043_5,0.10840000000000005,384.82072958000003,154.77851969000005,230.04220989,-2.842170943040401e-14,154.77851969000005,0.0,230.32148749,-0.2792776000000109,621.1964122178472,4.7497527616624335,-0.47300625446136324,-0.8649542340196942,3799.8890186575904,0.625,0.375,1003.0567,24.7518,23.4936,3043,107.0496
3044_1,0.12220000000000009,432.4427487699999,180.86067339000002,251.58207538000002,-1.1368683772161603e-13,180.86067339000002,0.0,251.58207538000002,0.0,768.602144507599,4.4421960933425355,-0.7781096695954499,-0.7390080675386232,4872.343419758087,0.28888888888888886,0.7111111111111111,1042.813,33.496,29.9915,3044,114.7608
3044_2,0.12780000000000014,460.7841363150002,201.17552919000022,259.60860712500005,-1.1368683772161603e-13,201.17552919000022,0.0,259.60860712500005,0.0,814.3058857880799,4.4402937977891535,-0.7564943834481908,-0.6864119384468035,4977.1855558112,0.3191489361702128,0.6808510638297872,1055.8863,35.0728,32.8302,3044,114.7608
3044_3,0.11109999999999998,445.60071364,182.87571351999995,262.72500012,0.0,182.87571351999995,0.0,262.72500012,0.0,824.9430297317768,4.614163915926467,-0.7931549238497003,-0.6494368343087056,5473.283293094655,0.2682926829268293,0.7317073170731707,1080.7236,35.0012,30.0722,3044,114.7608
3044_4,0.13060000000000005,446.3390539549999,195.0135124499999,251.32554150499996,2.842170943040401e-14,195.0135124499999,0.0,251.39210464499993,-0.06656314000000323,796.476772225686,4.411066439525954,-0.7714004060921434,-0.6862824727123382,4927.775465466894,0.4791666666666667,0.5208333333333334,1080.8549,35.4464,33.953,3044,114.7608
3044_5,0.14170000000000016,463.73234029000025,220.68595518000018,243.04638511,8.526512829121202e-14,220.68595518000018,0.0,245.59128449000002,-2.5448993800000315,806.3534526615633,4.35854946016146,-0.6789169505048313,-0.6095822956674986,4597.575179099576,0.3269230769230769,0.6730769230769231,1077.0748,31.8473,31.0411,3044,114.7608
3046_1,0.125,283.583682035,118.65158899999997,164.93209303499998,2.842170943040401e-14,118.65158899999997,0.0,164.998085955,-0.06599292000000058,517.0375153449145,4.336825883849895,-0.5283234157380506,-0.9237656864064707,2947.9811987244857,0.3695652173913043,0.6304347826086957,1095.4903,26.7008,26.6313,3046,78.9264
3046_2,0.13060000000000005,282.57925500000005,117.14222638999999,165.43702860999994,1.1368683772161603e-13,117.14222638999999,0.0,165.54770813499997,-0.11067952500000122,469.1777077064262,4.349820203679722,-0.4616233283427502,-0.9367015997467038,2638.264928756117,0.375,0.625,1113.0163,29.4766,29.157,3046,78.9264
3046_3,0.11660000000000004,280.847604945,116.94514840500001,163.90245654000003,-2.842170943040401e-14,116.94514840500001,0.0,163.91539702000003,-0.012940480000000113,484.2329154388666,4.316201804946301,-0.48352016603567244,-0.9264216226391045,2721.776378048312,0.3023255813953488,0.6976744186046512,1124.6779,29.1775,29.0254,3046,78.9264
3046_4,0.10559999999999992,284.9774458249999,117.21923357999991,167.75821224499998,0.0,117.21923357999991,0.0,167.75821224499998,0.0,491.2733306903685,4.3499539470895465,-0.49034882825875326,-0.936838485027835,2782.910185974425,0.3076923076923077,0.6923076923076923,1109.9356,30.2082,28.4571,3046,78.9264
3053_1,0.11109999999999998,298.0935199449999,144.4951913149999,153.59832862999997,5.684341886080802e-14,144.4951913149999,0.0,153.59832862999997,0.0,489.8311335325696,4.3744492054062905,-0.12720049723458907,0.1629500780582821,1743.906677221959,0.3170731707317073,0.6829268292682927,1155.7649,37.6421,33.603,3053,93.8952
3053_2,0.11109999999999998,294.21035944,144.91145932000006,149.29890011999996,-2.842170943040401e-14,144.91145932000006,0.0,149.29890011999996,0.0,499.60526550566436,4.267542437190654,-0.11218783917611153,0.3166481223808634,1675.7737673254899,0.36585365853658536,0.6341463414634146,1172.4189,38.5234,33.3611,3053,93.8952
3053_3,0.08889999999999998,266.81822725,133.03356008999998,133.78466716000003,0.0,133.03356008999998,0.0,133.78466716000003,0.0,566.9237486676894,4.485574874368679,-0.2028104326988116,0.5417663023277755,2078.2279173583643,0.18181818181818182,0.8181818181818182,1198.2475,39.5805,26.516,3053,93.8952
3053_4,0.1137999999999999,291.94343668499994,147.52380340499994,144.41963327999997,2.842170943040401e-14,147.52380340499994,0.0,144.59726884499997,-0.17763556499999503,511.05528851988043,4.330763333887538,-0.11723580920557324,0.550943210867205,1625.3380733991294,0.35714285714285715,0.6428571428571429,1147.5924,37.1457,32.089,3053,93.8952
3053_5,0.13049999999999984,308.5304308899999,153.7163490249999,154.814081865,0.0,153.7163490249999,0.0,154.883295905,-0.06921403999999787,453.67450106793996,4.250705197333413,-0.13186501792734273,0.26930126684503425,1509.0463960873622,0.4791666666666667,0.5208333333333334,1128.5779,38.0216,35.5765,3053,93.8952
3055_1,0.10830000000000006,245.37048320000025,86.64492831000015,158.7255548900001,0.0,86.64492831000015,0.0,158.8088089850001,-0.08325409499999768,422.45906381665617,4.13921125402336,-0.19799291972736846,-0.7248319700534389,1951.4124811623665,0.125,0.875,898.6531,30.5093,28.2588,3055,93.4416
3055_2,0.09719999999999995,234.994673555,79.56907291999998,155.425600635,2.842170943040401e-14,79.56907291999998,0.0,155.425600635,0.0,452.99806576568676,4.116117817118812,-0.21701608038430634,-0.6328723500618734,2055.7636498607117,0.1388888888888889,0.8611111111111112,922.3648,31.4477,28.1265,3055,93.4416
3055_3,0.09999999999999987,256.8571892949998,90.62846248499989,166.22872680999993,-2.842170943040401e-14,90.62846248499989,0.0,166.22872680999993,0.0,463.0651346994006,4.3292297703981255,-0.3662788948431759,-0.7535093276779867,2466.718659646008,0.1891891891891892,0.8108108108108109,944.0324,32.2721,28.2783,3055,93.4416
3055_4,0.12220000000000009,249.06328477000028,87.30108554000017,161.76219923000014,-2.842170943040401e-14,87.30108554000017,0.0,162.25363716000015,-0.49143793000000513,457.9946706854005,4.17494758158859,-0.2396772041402447,-0.8944922368657527,2203.330021345012,0.13333333333333333,0.8666666666666667,870.8432,30.1853,30.1382,3055,93.4416
3055_5,0.09999999999999987,242.6575482449998,85.3180094399999,157.33953880499988,2.842170943040401e-14,85.3180094399999,0.0,157.33953880499988,0.0,448.2301384126683,4.1724316167290345,-0.31599449661735457,-0.7285231892905119,2223.253902696039,0.10810810810810811,0.8918918918918919,923.14,31.4035,27.7254,3055,93.4416
3065_1,0.09719999999999995,291.6284843149998,123.84117621499983,167.78730809999988,8.526512829121202e-14,123.84117621499983,0.0,167.78730809999988,0.0,466.5291247750108,4.666548052573433,-0.3854392973162785,-0.8593512599668494,2634.427876820888,0.08333333333333333,0.9166666666666666,1157.1236,32.5966,28.47,3065,82.5552
3065_2,0.09440000000000004,279.9986364949999,117.76970760500001,162.22892889,-8.526512829121202e-14,117.76970760500001,0.0,162.22892889,0.0,481.160397198733,4.6829852826918215,-0.40999136470243724,-0.9388811531063888,2733.549235461041,0.05714285714285714,0.9428571428571428,1133.6801,31.7824,26.3994,3065,82.5552
3065_3,0.09440000000000004,284.2232218349999,118.50375699499993,165.71946483999994,0.0,118.50375699499993,0.0,165.71946483999994,0.0,480.3676939652341,4.766079538330753,-0.41099401569876265,-0.8962107402376145,2790.2873911209026,0.11428571428571428,0.8857142857142857,1137.6039,32.552,27.1353,3065,82.5552
